'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE MORETON LIGHTHOUSE Queensland for August 2013,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 September 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE MORETON LIGHTHOUSE,01/08/2013,3.1,0.0, ,20.0,14.7,86,68,8.85,18.03
CAPE MORETON LIGHTHOUSE,02/08/2013,3.4,0.0, ,21.8,14.3,88,61,5.37,18.99
CAPE MORETON LIGHTHOUSE,03/08/2013,4.3,0.0, ,21.7,15.5,86,37,5.51,19.89
CAPE MORETON LIGHTHOUSE,04/08/2013,4.2,0.0, ,20.8,14.2,64,40,4.20,19.98
CAPE MORETON LIGHTHOUSE,05/08/2013,4.3,0.0, ,20.9,13.6,73,35,4.62,20.00
CAPE MORETON LIGHTHOUSE,06/08/2013,4.8,0.0, ,22.0,14.7,73,37,5.74,20.31
CAPE MORETON LIGHTHOUSE,07/08/2013,4.2,0.0, ,21.5,16.6,81,54,7.35,20.25
CAPE MORETON LIGHTHOUSE,08/08/2013,5.6,0.0, ,22.1,17.0,81,29,7.96,20.74
CAPE MORETON LIGHTHOUSE,09/08/2013, ,0.0, ,20.3,11.2,85,43,5.55, 
CAPE MORETON LIGHTHOUSE,10/08/2013,4.2,0.0, ,21.7,12.8,87,32,4.53,20.47
CAPE MORETON LIGHTHOUSE,11/08/2013,4.3,0.0, ,22.2,16.2,85,40,4.80,20.48
CAPE MORETON LIGHTHOUSE,12/08/2013,4.6,0.0, ,22.3,17.8,86,51,9.01,20.55
CAPE MORETON LIGHTHOUSE,13/08/2013,4.0,0.0, ,23.2,18.0,88,64,7.66,20.87
CAPE MORETON LIGHTHOUSE,14/08/2013,3.4,0.0, ,23.8,18.7,89,71,6.51,19.07
CAPE MORETON LIGHTHOUSE,15/08/2013,6.3,0.0, ,24.1,18.1,88,25,8.81,21.94
CAPE MORETON LIGHTHOUSE,16/08/2013,4.4,0.0, ,20.4,14.1,73,50,6.54,21.52
CAPE MORETON LIGHTHOUSE,17/08/2013,4.0,0.0, ,21.5,16.3,81,56,7.57,18.47
CAPE MORETON LIGHTHOUSE,18/08/2013,3.8,0.0, ,22.4,16.3,89,63,5.22,22.23
CAPE MORETON LIGHTHOUSE,19/08/2013,3.3,0.0, ,22.0,17.0,95,75,4.75,21.76
CAPE MORETON LIGHTHOUSE,20/08/2013,5.1,0.0, ,20.7,15.9,90,27,6.52,22.67
CAPE MORETON LIGHTHOUSE,21/08/2013,4.8,0.0, ,17.9,10.0,53,34,5.19,23.48
CAPE MORETON LIGHTHOUSE,22/08/2013,4.6,0.0, ,19.7,11.1,63,35,4.30,23.55
CAPE MORETON LIGHTHOUSE,23/08/2013,5.2,0.0, ,21.5,13.4,70,29,5.16,23.47
CAPE MORETON LIGHTHOUSE,24/08/2013,5.5,0.0, ,22.4,14.9,70,34,6.08,23.42
CAPE MORETON LIGHTHOUSE,25/08/2013,3.6,0.0, ,22.2,16.6,83,62,5.05,18.79
CAPE MORETON LIGHTHOUSE,26/08/2013,3.9,0.0, ,23.2,16.2,85,60,4.19,21.95
CAPE MORETON LIGHTHOUSE,27/08/2013,4.5,0.0, ,23.1,16.2,85,55,5.67,23.38
CAPE MORETON LIGHTHOUSE,28/08/2013,4.2,0.0, ,22.7,17.1,82,64,4.69,23.66
CAPE MORETON LIGHTHOUSE,29/08/2013,4.1,0.0, ,21.9,17.4,87,67,7.13,23.83
CAPE MORETON LIGHTHOUSE,30/08/2013,4.5,0.0, ,23.0,18.1,77,60,4.76,23.72
CAPE MORETON LIGHTHOUSE,31/08/2013,4.2,0.0, ,22.6,17.9,88,67,7.11,23.72
Totals:,,130.4,0, ,,,,,, 
