Date/Time,Hs,Hmax,Tp,Tz,Peak Direction,SST
2019-01-01 16:30:00,1.334,2.190,8.426,6.456,77.00,25.800
2019-01-01 17:00:00,1.308,2.480,9.242,6.358,74.00,25.850
2019-01-01 17:30:00,1.203,2.380,8.861,6.122,74.00,25.800
2019-01-01 18:00:00,1.236,2.160,8.265,6.207,80.00,25.750
2019-01-01 18:30:00,1.204,1.850,7.924,6.331,81.00,25.750
2019-01-01 19:00:00,1.260,2.390,8.915,6.139,74.00,25.700
2019-01-01 19:30:00,1.245,2.400,8.474,6.200,74.00,25.650
2019-01-01 20:00:00,1.138,1.840,9.269,5.798,74.00,25.600
2019-01-01 20:30:00,1.128,1.910,8.109,5.703,73.00,25.600
2019-01-01 21:00:00,1.283,2.640,9.551,6.156,75.00,25.550
2019-01-01 21:30:00,1.236,2.110,9.245,6.087,75.00,25.500
2019-01-01 22:00:00,1.322,2.110,8.486,5.976,74.00,25.500
2019-01-01 22:30:00,1.274,2.320,7.836,6.140,78.00,25.500
2019-01-01 23:00:00,1.232,1.950,9.271,6.088,84.00,25.500
2019-01-01 23:30:00,1.226,2.090,8.954,6.194,75.00,25.500
2019-01-02 00:00:00,1.279,2.190,8.531,6.065,81.00,25.500
2019-01-02 00:30:00,1.234,2.200,7.863,6.033,73.00,25.500
2019-01-02 01:00:00,1.401,2.370,8.293,6.464,78.00,25.450
2019-01-02 01:30:00,1.321,2.510,9.337,6.127,84.00,25.450
2019-01-02 02:00:00,1.349,2.080,9.217,6.193,84.00,25.450
2019-01-02 02:30:00,1.320,2.800,8.876,5.662,74.00,25.450
2019-01-02 03:00:00,1.219,1.940,8.739,5.960,73.00,25.400
2019-01-02 03:30:00,1.237,2.140,8.581,5.802,85.00,25.400
2019-01-02 04:00:00,1.275,2.060,9.328,6.223,73.00,25.350
2019-01-02 04:30:00,1.204,1.790,9.282,6.023,81.00,25.300
2019-01-02 05:00:00,1.301,1.930,8.845,5.985,80.00,25.300
2019-01-02 05:30:00,1.251,2.690,9.236,5.702,88.00,25.250
2019-01-02 06:00:00,1.343,2.290,8.629,5.951,84.00,25.250
2019-01-02 06:30:00,1.291,1.900,9.668,5.909,92.00,25.250
2019-01-02 07:00:00,1.317,2.130,8.765,5.606,94.00,25.300
2019-01-02 07:30:00,1.309,2.050,8.193,5.902,80.00,25.300
2019-01-02 08:00:00,1.320,2.220,9.330,5.899,91.00,25.350
2019-01-02 08:30:00,1.304,2.100,8.551,5.668,95.00,25.400
2019-01-02 09:00:00,1.322,2.070,9.304,6.038,84.00,25.500
2019-01-02 09:30:00,1.273,2.370,9.244,6.008,88.00,25.750
2019-01-02 10:00:00,1.303,2.240,9.457,5.820,78.00,25.750
2019-01-02 10:30:00,1.395,2.670,9.244,6.224,87.00,26.000
2019-01-02 11:00:00,1.327,2.070,9.701,6.281,83.00,26.100
2019-01-02 11:30:00,1.326,1.960,9.813,6.179,83.00,26.300
2019-01-02 12:00:00,1.329,2.300,9.965,6.021,84.00,26.250
2019-01-02 12:30:00,1.409,2.260,10.154,6.579,80.00,26.050
2019-01-02 13:00:00,1.225,2.040,9.504,6.363,85.00,25.950
2019-01-02 13:30:00,1.254,1.970,10.209,6.203,83.00,25.950
2019-01-02 14:00:00,1.168,1.870,10.194,6.118,83.00,25.900
2019-01-02 14:30:00,1.165,2.320,10.303,5.948,77.00,25.800
2019-01-02 15:00:00,1.230,2.100,9.336,6.043,83.00,25.850
2019-01-02 15:30:00,1.144,2.480,9.867,5.838,83.00,25.850
2019-01-02 16:00:00,1.090,1.780,9.794,5.555,91.00,25.800
2019-01-02 16:30:00,1.097,1.790,10.164,5.787,94.00,25.700
2019-01-02 17:00:00,1.117,2.130,9.945,5.750,91.00,25.600
2019-01-02 17:30:00,1.161,2.310,9.638,5.647,92.00,25.550
2019-01-02 18:00:00,1.102,1.810,9.386,5.451,92.00,25.550
2019-01-02 18:30:00,1.138,1.850,9.961,5.412,94.00,25.450
2019-01-02 19:00:00,1.186,1.960,8.902,5.843,92.00,25.400
2019-01-02 19:30:00,1.174,1.840,10.271,5.989,88.00,25.450
2019-01-02 20:00:00,1.195,1.820,10.176,5.837,97.00,25.400
2019-01-02 20:30:00,1.180,2.780,9.761,5.405,95.00,25.400
2019-01-02 21:00:00,1.191,2.130,9.776,5.566,97.00,25.350
2019-01-02 21:30:00,1.224,1.980,8.527,5.583,90.00,25.350
2019-01-02 22:00:00,1.222,2.370,9.505,5.747,83.00,25.350
2019-01-02 22:30:00,1.238,2.050,9.174,5.474,97.00,25.350
2019-01-02 23:00:00,1.314,2.290,9.918,5.926,91.00,25.350
2019-01-02 23:30:00,1.345,2.220,10.243,5.828,95.00,25.300
2019-01-03 00:00:00,1.278,2.140,9.678,5.741,94.00,25.350
2019-01-03 00:30:00,1.361,2.030,9.184,5.458,92.00,25.350
2019-01-03 01:00:00,1.374,2.070,9.732,5.534,106.00,25.350
2019-01-03 01:30:00,1.355,2.360,8.938,5.251,104.00,25.350
2019-01-03 02:00:00,1.332,2.380,10.254,5.403,95.00,25.350
2019-01-03 02:30:00,1.342,2.210,9.236,5.434,101.00,25.350
2019-01-03 03:00:00,1.554,2.490,10.148,5.370,85.00,25.350
2019-01-03 03:30:00,1.701,2.850,8.530,5.227,97.00,25.350
2019-01-03 04:00:00,1.865,2.950,10.799,5.800,97.00,25.350
2019-01-03 04:30:00,1.865,3.640,9.289,5.712,85.00,25.350
2019-01-03 05:00:00,1.671,2.640,9.282,5.682,97.00,25.350
2019-01-03 05:30:00,1.726,2.430,9.092,6.011,97.00,25.350
2019-01-03 06:00:00,1.544,2.470,9.830,6.080,85.00,25.400
2019-01-03 06:30:00,1.502,2.820,8.680,5.871,94.00,25.400
2019-01-03 07:00:00,1.500,2.550,10.036,5.940,83.00,25.400
2019-01-03 07:30:00,1.626,2.570,10.772,6.461,95.00,25.400
2019-01-03 08:00:00,1.589,2.690,11.333,6.152,94.00,25.400
2019-01-03 08:30:00,1.387,2.440,8.800,5.826,95.00,25.400
2019-01-03 09:00:00,1.638,2.490,8.472,6.547,80.00,25.400
2019-01-03 09:30:00,1.594,2.490,10.787,6.544,84.00,25.450
2019-01-03 10:00:00,1.658,2.630,10.156,6.777,92.00,25.550
2019-01-03 10:30:00,1.688,2.740,9.495,6.678,84.00,25.700
2019-01-03 11:00:00,1.595,2.260,9.286,6.673,80.00,25.750
2019-01-03 11:30:00,1.530,2.450,9.832,6.311,83.00,25.950
2019-01-03 12:00:00,1.546,2.570,9.149,6.416,84.00,26.200
2019-01-03 12:30:00,1.516,2.940,7.119,6.187,81.00,26.450
2019-01-03 13:00:00,1.489,2.540,8.980,6.403,80.00,26.400
2019-01-03 13:30:00,1.452,2.690,8.193,6.116,77.00,26.400
2019-01-03 14:00:00,1.580,2.370,8.164,6.560,78.00,26.400
2019-01-03 14:30:00,1.613,2.630,8.935,6.577,77.00,26.450
2019-01-03 15:00:00,1.480,2.670,7.072,6.193,81.00,26.500
2019-01-03 15:30:00,1.511,2.310,7.919,6.341,75.00,26.550
2019-01-03 16:00:00,1.599,2.380,8.388,6.416,77.00,26.500
2019-01-03 16:30:00,1.495,2.580,8.091,6.161,71.00,26.350
2019-01-03 17:00:00,1.555,2.580,8.435,6.094,78.00,26.250
2019-01-03 17:30:00,1.541,2.870,8.236,6.132,77.00,26.100
2019-01-03 18:00:00,1.553,2.840,7.765,5.941,70.00,26.050
2019-01-03 18:30:00,1.546,2.390,8.803,5.901,73.00,25.950
2019-01-03 19:00:00,1.363,2.880,10.228,5.522,74.00,25.900
2019-01-03 19:30:00,1.459,2.330,7.052,5.771,85.00,25.850
2019-01-03 20:00:00,1.491,2.900,9.338,5.647,70.00,25.700
2019-01-03 20:30:00,1.466,2.540,7.769,5.644,75.00,25.600
2019-01-03 21:00:00,1.420,2.260,10.390,5.530,77.00,25.550
2019-01-03 21:30:00,1.416,2.100,8.793,5.551,102.00,25.500
2019-01-03 22:00:00,1.524,2.430,7.855,5.795,87.00,25.450
2019-01-03 22:30:00,1.440,2.450,7.870,5.356,78.00,25.450
2019-01-03 23:00:00,1.478,2.310,8.183,5.610,68.00,25.450
2019-01-03 23:30:00,1.395,2.460,8.827,5.556,78.00,25.400
2019-01-04 00:00:00,1.510,2.550,9.339,5.701,90.00,25.400
2019-01-04 00:30:00,1.492,2.430,7.579,5.654,83.00,25.400
2019-01-04 01:00:00,1.545,2.280,8.546,5.738,78.00,25.350
2019-01-04 01:30:00,1.582,2.360,9.222,5.660,81.00,25.350
2019-01-04 02:00:00,1.448,2.530,7.492,5.335,67.00,25.300
2019-01-04 02:30:00,1.546,2.730,10.167,5.499,70.00,25.300
2019-01-04 03:00:00,1.463,2.140,7.540,5.388,88.00,25.300
2019-01-04 03:30:00,1.548,2.300,8.204,5.333,80.00,25.250
2019-01-04 04:00:00,1.397,2.310,8.270,5.285,83.00,25.250
2019-01-04 04:30:00,1.497,2.640,9.136,5.344,88.00,25.200
2019-01-04 05:00:00,1.480,2.760,7.182,5.468,84.00,25.200
2019-01-04 05:30:00,1.513,2.880,7.889,5.652,77.00,25.200
2019-01-04 06:00:00,1.468,2.720,8.165,5.573,95.00,25.200
2019-01-04 06:30:00,1.557,2.660,7.271,5.719,78.00,25.200
2019-01-04 07:00:00,1.557,2.910,9.712,6.010,91.00,25.200
2019-01-04 07:30:00,1.450,2.510,7.295,5.727,80.00,25.200
2019-01-04 08:00:00,1.547,2.290,8.435,6.020,75.00,25.200
2019-01-04 08:30:00,1.448,2.500,7.316,5.933,95.00,25.250
2019-01-04 09:00:00,1.367,2.260,8.142,5.851,80.00,25.350
2019-01-04 09:30:00,1.416,2.420,8.848,6.118,80.00,25.400
2019-01-04 10:00:00,1.466,2.340,12.069,6.292,94.00,25.500
2019-01-04 10:30:00,1.443,2.510,8.554,6.162,97.00,25.600
2019-01-04 11:00:00,1.469,2.270,12.143,6.429,92.00,25.700
2019-01-04 11:30:00,1.429,2.290,8.087,6.184,83.00,25.750
2019-01-04 12:00:00,1.470,2.350,7.919,6.373,99.00,25.750
2019-01-04 12:30:00,1.460,2.430,11.698,6.412,97.00,25.750
2019-01-04 13:00:00,1.468,2.520,7.047,6.231,91.00,25.850
2019-01-04 13:30:00,1.467,2.500,7.813,6.177,97.00,25.900
2019-01-04 14:00:00,1.459,2.280,7.546,6.201,92.00,25.950
2019-01-04 14:30:00,1.420,2.500,7.863,6.505,71.00,26.000
2019-01-04 15:00:00,1.344,2.210,7.315,6.491,74.00,26.050
2019-01-04 15:30:00,1.475,2.210,7.268,6.392,71.00,26.050
2019-01-04 16:00:00,1.399,2.050,12.113,6.224,92.00,26.000
2019-01-04 16:30:00,1.308,2.100,11.476,6.166,101.00,26.100
2019-01-04 17:00:00,1.385,2.220,7.877,6.437,95.00,26.100
2019-01-04 17:30:00,1.474,2.470,11.726,6.382,92.00,26.000
2019-01-04 18:00:00,1.568,2.570,7.314,6.405,92.00,25.950
2019-01-04 18:30:00,1.520,2.330,11.531,6.371,94.00,25.900
2019-01-04 19:00:00,1.523,2.300,11.608,6.155,88.00,25.850
2019-01-04 19:30:00,1.492,2.360,12.164,6.436,92.00,25.800
2019-01-04 20:00:00,1.462,2.251,12.793,6.141,92.00,25.800
2019-01-04 20:30:00,1.466,2.630,12.974,5.608,88.00,25.800
2019-01-04 21:00:00,1.576,2.360,13.681,6.143,97.00,25.750
2019-01-04 21:30:00,1.569,2.390,12.304,5.998,91.00,25.650
2019-01-04 22:00:00,1.551,2.640,12.958,5.721,98.00,25.600
2019-01-04 22:30:00,1.561,2.330,7.770,5.991,94.00,25.550
2019-01-04 23:00:00,1.473,2.660,8.099,5.923,71.00,25.550
2019-01-04 23:30:00,1.611,2.580,12.763,6.159,97.00,25.500
2019-01-05 00:00:00,1.627,2.540,11.415,6.059,88.00,25.500
2019-01-05 00:30:00,1.626,2.460,12.338,6.029,94.00,25.500
2019-01-05 01:00:00,1.606,2.500,12.831,6.312,91.00,25.500
2019-01-05 01:30:00,1.600,2.320,12.737,6.004,87.00,25.500
2019-01-05 02:00:00,1.652,2.640,10.896,6.441,95.00,25.450
2019-01-05 02:30:00,1.640,2.950,12.146,6.191,99.00,25.450
2019-01-05 03:00:00,1.632,2.510,7.724,6.123,90.00,25.450
2019-01-05 03:30:00,1.621,2.850,12.337,6.145,70.00,25.400
2019-01-05 04:00:00,1.643,2.570,12.784,6.336,94.00,25.550
2019-01-05 04:30:00,1.670,2.960,12.789,6.048,105.00,25.550
2019-01-05 05:00:00,1.578,2.860,7.834,6.144,97.00,25.550
2019-01-05 05:30:00,1.659,3.130,7.788,5.987,80.00,25.500
2019-01-05 06:00:00,1.627,2.820,12.780,6.049,78.00,25.550
2019-01-05 06:30:00,1.670,2.620,7.837,6.195,99.00,25.550
2019-01-05 07:00:00,1.664,2.610,7.900,6.087,104.00,25.550
2019-01-05 07:30:00,1.635,2.650,7.848,6.368,91.00,25.550
2019-01-05 08:00:00,1.764,3.540,8.163,6.710,68.00,25.600
2019-01-05 08:30:00,1.603,2.750,7.448,6.298,80.00,25.650
2019-01-05 09:00:00,1.574,2.790,11.437,6.314,71.00,25.800
2019-01-05 09:30:00,1.584,2.760,7.865,6.577,83.00,25.900
2019-01-05 10:00:00,1.569,2.670,12.833,6.558,108.00,25.950
2019-01-05 10:30:00,1.620,2.900,8.979,6.359,97.00,26.000
2019-01-05 11:00:00,1.687,2.700,8.296,6.978,101.00,26.050
2019-01-05 11:30:00,1.538,2.850,12.804,6.677,97.00,26.150
2019-01-05 12:00:00,1.591,3.120,8.209,6.471,101.00,26.200
2019-01-05 12:30:00,1.680,2.640,7.900,6.801,78.00,26.300
2019-01-05 13:00:00,1.666,3.030,8.480,6.836,83.00,26.250
2019-01-05 13:30:00,1.730,2.520,12.237,6.518,83.00,26.300
2019-01-05 14:00:00,1.641,2.950,8.076,6.595,105.00,26.450
2019-01-05 14:30:00,1.590,2.400,8.479,6.489,83.00,26.550
2019-01-05 15:00:00,1.649,2.750,7.924,6.374,92.00,26.550
2019-01-05 15:30:00,1.690,2.860,10.213,6.858,84.00,26.600
2019-01-05 16:00:00,1.705,2.460,9.283,6.515,75.00,26.600
2019-01-05 16:30:00,1.775,3.090,8.995,6.569,83.00,26.600
2019-01-05 17:00:00,1.721,2.710,8.637,6.642,77.00,26.650
2019-01-05 17:30:00,1.756,2.730,8.994,6.624,78.00,26.500
2019-01-05 18:00:00,1.826,3.220,9.253,6.409,78.00,26.400
2019-01-05 18:30:00,1.838,3.180,8.469,6.882,80.00,26.350
2019-01-05 19:00:00,1.703,2.710,8.820,6.488,77.00,26.300
2019-01-05 19:30:00,1.650,2.600,7.577,6.281,81.00,26.250
2019-01-05 20:00:00,1.835,3.700,8.936,6.865,78.00,26.150
2019-01-05 20:30:00,1.617,2.690,8.882,6.335,68.00,26.100
2019-01-05 21:00:00,1.670,2.480,8.534,6.515,84.00,26.050
2019-01-05 21:30:00,1.823,2.830,8.884,6.669,77.00,26.050
2019-01-05 22:00:00,1.741,2.600,8.199,6.817,80.00,26.050
2019-01-05 22:30:00,1.757,3.140,8.998,6.435,77.00,26.000
2019-01-05 23:00:00,1.717,3.510,8.155,6.581,78.00,25.950
2019-01-05 23:30:00,1.653,3.260,8.303,6.537,78.00,25.950
2019-01-06 00:00:00,1.665,3.070,8.937,6.345,81.00,25.900
2019-01-06 00:30:00,1.592,3.020,8.957,6.309,77.00,25.850
2019-01-06 01:00:00,1.715,3.080,8.914,6.586,75.00,25.800
2019-01-06 01:30:00,1.555,2.570,8.871,6.202,73.00,25.750
2019-01-06 02:00:00,1.679,2.490,8.055,6.551,77.00,25.750
2019-01-06 02:30:00,1.612,2.570,8.421,6.690,74.00,25.750
2019-01-06 03:00:00,1.646,2.730,8.781,6.769,73.00,25.750
2019-01-06 03:30:00,1.765,3.050,8.776,6.590,74.00,25.750
2019-01-06 04:00:00,1.651,2.790,8.924,6.259,80.00,25.750
2019-01-06 04:30:00,1.603,2.640,8.878,6.081,73.00,25.750
2019-01-06 05:00:00,1.600,2.580,8.812,6.188,75.00,25.750
2019-01-06 05:30:00,1.526,2.480,9.779,6.524,81.00,25.750
2019-01-06 06:00:00,1.599,2.470,8.776,6.260,81.00,25.750
2019-01-06 06:30:00,1.580,2.400,9.727,6.330,77.00,25.750
2019-01-06 07:00:00,1.527,2.330,8.542,5.948,87.00,25.750
2019-01-06 07:30:00,1.570,2.330,8.863,6.100,81.00,25.750
2019-01-06 08:00:00,1.566,2.370,8.149,6.104,80.00,25.800
2019-01-06 08:30:00,1.458,2.210,9.254,5.690,78.00,25.950
2019-01-06 09:00:00,1.601,2.490,8.887,6.116,78.00,25.950
2019-01-06 09:30:00,1.555,2.560,8.806,6.012,87.00,26.050
2019-01-06 10:00:00,1.555,2.800,8.544,6.617,80.00,26.050
2019-01-06 10:30:00,1.602,2.490,9.702,6.271,87.00,26.200
2019-01-06 11:00:00,1.568,2.370,8.202,6.328,78.00,26.250
2019-01-06 11:30:00,1.676,3.080,8.813,6.720,87.00,26.350
2019-01-06 12:00:00,1.589,2.390,8.684,6.271,85.00,26.350
2019-01-06 12:30:00,1.574,2.360,9.682,6.135,81.00,26.400
2019-01-06 13:00:00,1.672,2.680,8.779,6.307,77.00,26.400
2019-01-06 13:30:00,1.678,2.780,9.304,5.876,90.00,26.400
2019-01-06 14:00:00,1.564,3.320,9.401,5.942,80.00,26.400
2019-01-06 14:30:00,1.589,2.970,8.867,6.125,83.00,26.500
2019-01-06 15:00:00,1.647,2.960,9.027,6.090,85.00,26.450
2019-01-06 15:30:00,1.642,2.720,8.480,6.296,84.00,26.450
2019-01-06 16:00:00,1.725,3.340,9.219,6.277,92.00,26.450
2019-01-06 16:30:00,1.765,2.890,8.296,6.770,83.00,26.500
2019-01-06 17:00:00,1.561,2.850,9.301,5.852,80.00,26.450
2019-01-06 17:30:00,1.707,2.670,8.586,6.472,80.00,26.450
2019-01-06 18:00:00,1.763,3.700,9.311,6.385,91.00,26.450
2019-01-06 18:30:00,1.762,2.890,9.252,6.243,81.00,26.450
2019-01-06 19:00:00,1.716,3.060,8.835,6.354,74.00,26.400
2019-01-06 19:30:00,1.702,2.630,8.205,6.423,80.00,26.350
2019-01-06 20:00:00,1.857,3.420,8.759,6.563,74.00,26.350
2019-01-06 20:30:00,1.645,2.640,9.218,6.169,80.00,26.300
2019-01-06 21:00:00,1.639,2.550,8.537,6.290,74.00,26.300
2019-01-06 21:30:00,1.766,2.970,8.743,6.078,83.00,26.250
2019-01-06 22:00:00,1.623,2.430,8.523,6.184,73.00,26.250
2019-01-06 22:30:00,1.739,2.960,8.665,6.006,77.00,26.250
2019-01-06 23:00:00,1.659,2.760,8.825,5.890,75.00,26.250
2019-01-06 23:30:00,1.792,2.650,8.805,5.975,81.00,26.200
2019-01-07 00:00:00,1.695,2.520,9.225,5.880,78.00,26.200
2019-01-07 00:30:00,1.745,3.010,8.857,5.899,71.00,26.200
2019-01-07 01:00:00,1.682,3.030,8.651,5.864,71.00,26.150
2019-01-07 01:30:00,1.694,2.740,8.967,5.781,74.00,26.150
2019-01-07 02:00:00,1.485,2.260,7.889,5.564,68.00,26.150
2019-01-07 02:30:00,1.738,3.380,8.641,6.221,68.00,26.150
2019-01-07 03:00:00,1.728,3.040,9.175,6.018,71.00,26.100
2019-01-07 03:30:00,1.667,2.880,8.567,5.773,75.00,26.100
2019-01-07 04:00:00,1.724,2.830,8.507,5.721,67.00,26.050
2019-01-07 04:30:00,1.674,2.490,7.900,5.817,74.00,26.050
2019-01-07 05:00:00,1.669,2.740,8.862,5.776,73.00,26.050
2019-01-07 05:30:00,1.635,2.940,8.853,5.881,81.00,26.050
2019-01-07 06:00:00,1.542,2.370,9.310,5.677,73.00,26.050
2019-01-07 06:30:00,1.603,3.060,8.945,5.597,71.00,26.050
2019-01-07 07:00:00,1.684,2.780,9.181,5.569,66.00,26.050
2019-01-07 07:30:00,1.668,2.860,7.862,5.605,81.00,26.050
2019-01-07 08:00:00,1.580,2.994,9.230,5.609,81.00,26.050
2019-01-07 08:30:00,1.629,3.020,8.846,5.324,77.00,26.050
2019-01-07 09:00:00,1.585,2.940,8.887,5.686,74.00,26.050
2019-01-07 09:30:00,1.642,2.720,9.022,5.676,74.00,26.050
2019-01-07 10:00:00,1.718,3.240,9.202,5.815,78.00,26.050
2019-01-07 10:30:00,1.759,2.560,8.527,5.908,74.00,26.050
2019-01-07 11:00:00,1.739,3.040,8.540,5.593,75.00,26.050
2019-01-07 11:30:00,1.619,2.880,9.218,5.543,68.00,26.100
2019-01-07 12:00:00,1.761,3.000,7.021,5.750,75.00,26.150
2019-01-07 12:30:00,1.796,2.810,9.297,6.188,74.00,26.150
2019-01-07 13:00:00,1.760,2.900,8.949,6.042,78.00,26.150
2019-01-07 13:30:00,1.660,2.410,8.533,6.218,71.00,26.150
2019-01-07 14:00:00,1.721,2.590,8.916,5.948,68.00,26.150
2019-01-07 14:30:00,1.762,3.030,8.901,5.980,73.00,26.150
2019-01-07 15:00:00,1.831,2.940,8.458,6.321,67.00,26.100
2019-01-07 15:30:00,1.816,3.030,8.616,6.234,71.00,26.100
2019-01-07 16:00:00,1.674,2.670,8.114,6.079,81.00,26.100
2019-01-07 16:30:00,1.694,3.270,8.901,6.078,68.00,26.100
2019-01-07 17:00:00,1.760,3.460,8.553,6.233,66.00,26.100
2019-01-07 17:30:00,1.725,2.900,8.411,6.194,59.00,26.100
2019-01-07 18:00:00,1.715,2.740,9.232,5.942,67.00,26.050
2019-01-07 18:30:00,1.718,2.990,9.253,6.080,57.00,26.050
2019-01-07 19:00:00,1.661,3.240,8.257,6.180,63.00,26.050
2019-01-07 19:30:00,1.760,2.840,8.536,6.003,68.00,26.050
2019-01-07 20:00:00,1.801,3.180,8.214,6.005,64.00,26.050
2019-01-07 20:30:00,1.640,2.860,9.309,5.893,68.00,26.050
2019-01-07 21:00:00,1.813,3.000,8.886,6.340,81.00,26.000
2019-01-07 21:30:00,1.730,2.680,8.885,5.871,73.00,26.050
2019-01-07 22:00:00,1.944,3.040,8.564,6.265,73.00,26.000
2019-01-07 22:30:00,1.970,3.720,8.525,6.095,70.00,26.000
2019-01-07 23:00:00,1.825,3.380,8.507,6.017,68.00,26.000
2019-01-07 23:30:00,1.781,3.330,8.543,5.940,70.00,26.000
2019-01-08 00:00:00,1.811,2.950,9.062,5.892,70.00,26.000
2019-01-08 00:30:00,1.837,2.910,9.290,5.835,74.00,25.950
2019-01-08 01:00:00,1.837,2.920,7.892,5.791,63.00,25.950
2019-01-08 01:30:00,1.962,3.480,8.867,6.172,68.00,25.950
2019-01-08 02:00:00,1.762,2.920,8.821,5.781,73.00,25.950
2019-01-08 02:30:00,1.873,2.960,8.860,6.046,63.00,25.950
2019-01-08 03:00:00,1.821,2.880,8.816,6.020,71.00,25.950
2019-01-08 03:30:00,1.830,2.880,8.506,5.997,63.00,25.950
2019-01-08 04:00:00,1.762,2.750,8.402,5.745,64.00,25.950
2019-01-08 04:30:00,1.831,3.260,8.183,5.631,75.00,25.950
2019-01-08 05:00:00,1.788,3.410,8.208,5.653,73.00,25.950
2019-01-08 05:30:00,1.921,3.410,8.900,6.069,75.00,25.900
2019-01-08 06:00:00,1.894,2.910,8.561,5.917,80.00,25.950
2019-01-08 06:30:00,2.076,3.090,8.188,5.956,66.00,25.950
2019-01-08 07:00:00,2.007,3.050,8.816,5.959,63.00,25.950
2019-01-08 07:30:00,1.893,3.550,8.814,5.958,73.00,25.950
2019-01-08 08:00:00,1.917,3.560,7.907,5.659,80.00,25.950
2019-01-08 08:30:00,1.822,2.760,8.768,5.951,83.00,25.950
2019-01-08 09:00:00,1.929,3.210,8.540,5.988,84.00,25.950
2019-01-08 09:30:00,1.761,3.120,9.258,5.954,78.00,25.950
2019-01-08 10:00:00,1.794,2.910,8.143,5.891,87.00,26.000
2019-01-08 10:30:00,1.778,3.250,7.850,5.783,75.00,26.050
2019-01-08 11:00:00,1.777,2.600,8.763,6.280,68.00,26.050
2019-01-08 11:30:00,1.837,2.990,8.598,6.148,73.00,26.050
2019-01-08 12:00:00,1.840,2.850,8.840,6.303,78.00,26.100
2019-01-08 12:30:00,1.867,2.900,8.555,6.373,78.00,26.150
2019-01-08 13:00:00,1.654,2.540,8.287,5.825,85.00,26.200
2019-01-08 13:30:00,1.805,3.250,8.545,6.164,64.00,26.200
2019-01-08 14:00:00,1.783,2.880,8.892,6.366,64.00,26.200
2019-01-08 14:30:00,1.651,2.900,8.304,6.062,73.00,26.200
2019-01-08 15:00:00,1.703,3.070,8.348,6.393,71.00,26.250
2019-01-08 15:30:00,1.800,2.590,8.434,6.862,81.00,26.250
2019-01-08 16:00:00,1.674,2.700,9.270,6.221,66.00,26.250
2019-01-08 16:30:00,1.782,2.790,8.715,6.742,59.00,26.250
2019-01-08 17:00:00,1.835,3.020,8.212,6.436,67.00,26.250
2019-01-08 17:30:00,1.756,2.690,8.298,6.285,63.00,26.250
2019-01-08 18:00:00,1.633,3.230,8.172,6.097,61.00,26.200
2019-01-08 18:30:00,1.731,2.580,8.446,6.281,66.00,26.200
2019-01-08 19:00:00,1.591,2.720,7.581,6.108,67.00,26.150
2019-01-08 19:30:00,1.658,2.600,8.195,6.074,67.00,26.150
