Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
1/1/2018 0:00,0.622,0.9,5.111,4.397,83,27.15
1/1/2018 0:30,0.596,1.06,4.859,4.739,80,27.15
1/1/2018 1:00,0.626,1.04,5.018,6.196,29,27.4
1/1/2018 1:30,0.604,1,5.064,4.942,87,26.95
1/1/2018 2:00,0.527,1.17,4.887,9.239,88,26.55
1/1/2018 2:30,0.542,0.79,5.317,9.46,67,26.6
1/1/2018 3:00,0.549,0.92,5.155,9.599,81,26.55
1/1/2018 3:30,0.534,0.9,5.193,9.305,77,26.4
1/1/2018 4:00,0.534,1.11,5.463,10.292,92,26.35
1/1/2018 4:30,0.489,0.86,5.349,9.719,88,26.3
1/1/2018 5:00,0.507,0.75,5.139,6.862,99,26.15
1/1/2018 5:30,0.517,0.86,5.219,7.625,90,26.1
1/1/2018 6:00,0.494,0.95,5.473,6.588,98,25.95
1/1/2018 6:30,0.45,0.66,5.319,8.928,88,25.95
1/1/2018 7:00,0.495,0.84,5.836,9.381,74,25.85
1/1/2018 7:30,0.453,0.7,5.679,9.769,88,25.95
1/1/2018 8:00,0.472,0.97,5.781,9.793,87,26.5
1/1/2018 8:30,0.474,0.86,5.623,10.164,81,27.2
1/1/2018 9:00,0.464,0.74,5.449,10.205,90,27.15
1/1/2018 9:30,0.489,0.79,5.107,10.261,88,27.15
1/1/2018 10:00,0.468,0.77,5.265,10.2,81,27.25
1/1/2018 10:30,0.501,0.83,4.96,10.771,85,27.1
1/1/2018 11:00,0.517,0.9,5.213,12.839,91,27.55
1/1/2018 11:30,0.532,0.91,5.43,12.84,94,27.15
1/1/2018 12:00,0.546,0.83,4.633,11.411,73,27.45
1/1/2018 12:30,0.54,0.81,4.921,9.366,92,27.55
1/1/2018 13:00,0.599,0.89,5.086,10.328,91,27.75
1/1/2018 13:30,0.595,1.01,4.454,11.61,94,27.75
1/1/2018 14:00,0.626,0.98,4.388,12.095,104,27.1
1/1/2018 14:30,0.639,1.24,4.565,11.411,106,26.2
1/1/2018 15:00,0.633,1.08,4.202,11.331,102,26.15
1/1/2018 15:30,0.665,1.27,4.139,3.871,104,26.1
1/1/2018 16:00,0.628,1.01,4.082,4.284,42,26.15
1/1/2018 16:30,0.656,1.17,4.232,10.663,102,26.1
1/1/2018 17:00,0.579,1.16,4.316,11.591,98,26.05
1/1/2018 17:30,0.516,0.85,4.502,11.652,106,26.45
1/1/2018 18:00,0.543,1.21,4.281,11.916,101,26.55
1/1/2018 18:30,0.558,0.85,4.367,9.77,113,26.45
1/1/2018 19:00,0.546,0.91,3.897,10.713,109,26.25
1/1/2018 19:30,0.59,0.96,4.19,10.366,113,26.25
1/1/2018 20:00,0.571,1.04,4.39,10.608,101,26.25
1/1/2018 20:30,0.516,0.87,4.472,10.713,108,26.25
1/1/2018 21:00,0.537,0.85,4.671,10.183,97,26.35
1/1/2018 21:30,0.513,0.82,4.711,10.782,80,26.4
1/1/2018 22:00,0.526,0.9,4.563,10.347,94,26.6
1/1/2018 22:30,0.512,0.96,5.194,10.492,91,26.55
1/1/2018 23:00,0.486,0.81,4.849,12.281,81,26.75
1/1/2018 23:30,0.546,0.91,4.739,10.299,83,26.95
1/2/2018 0:00,0.566,0.91,5.226,12.095,85,26.95
1/2/2018 0:30,0.591,0.9,5.04,9.74,90,26.85
1/2/2018 1:00,0.593,0.91,5.135,4.717,94,26.6
1/2/2018 1:30,0.598,1.01,4.918,4.395,35,26.6
1/2/2018 2:00,0.596,0.93,4.734,4.488,77,26.6
1/2/2018 2:30,0.675,1.05,4.781,4.856,32,26.55
1/2/2018 3:00,0.658,1.01,4.67,5.471,32,26.3
1/2/2018 3:30,0.72,1.19,4.718,5.083,28,26.2
1/2/2018 4:00,0.687,1.14,4.853,4.945,33,26.15
1/2/2018 4:30,0.614,1.3,5.023,4.94,38,26.25
1/2/2018 5:00,0.602,1.01,5.114,4.711,39,26.45
1/2/2018 5:30,0.62,1.03,4.882,4.941,38,26.35
1/2/2018 6:00,0.638,1.23,4.888,4.928,99,26.2
1/2/2018 6:30,0.595,1.16,4.838,5.063,30,26.15
1/2/2018 7:00,0.576,0.95,4.843,4.96,38,26.15
1/2/2018 7:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1/2/2018 8:00,0.57,0.91,4.965,4.68,40,26.25
1/2/2018 8:30,0.572,0.91,4.94,5.347,106,26.35
1/2/2018 9:00,0.588,0.93,5.14,5.207,39,26.35
1/2/2018 9:30,0.56,0.84,5.073,5.069,90,26.55
1/2/2018 10:00,0.584,0.94,4.835,5.329,36,26.55
1/2/2018 10:30,0.545,0.94,4.725,5.297,39,26.6
1/2/2018 11:00,0.587,0.96,4.971,5.835,39,26.9
1/2/2018 11:30,0.651,0.98,4.95,5.473,36,27.05
1/2/2018 12:00,0.63,1.07,4.987,5.797,28,27.35
1/2/2018 12:30,0.652,1.05,5.244,5.464,26,27.35
1/2/2018 13:00,0.664,1.19,4.986,5.348,28,27.3
1/2/2018 13:30,0.678,1.21,5.099,5.614,19,26.95
1/2/2018 14:00,0.729,1.3,5.171,5.364,28,26.55
1/2/2018 14:30,0.714,1.08,5.055,5.292,30,26.15
1/2/2018 15:00,0.641,1,5.032,5.175,38,25.95
1/2/2018 15:30,0.592,0.96,4.765,5.059,28,26.2
1/2/2018 16:00,0.605,1.2,4.88,5.135,23,26.4
1/2/2018 16:30,0.622,0.89,4.787,4.723,32,26.6
1/2/2018 17:00,0.597,1.03,4.767,4.588,26,26.55
1/2/2018 17:30,0.542,0.83,4.714,4.483,99,26.4
1/2/2018 18:00,0.539,1.12,4.577,4.717,29,26.35
1/2/2018 18:30,0.495,0.82,4.994,10.482,95,26.15
1/2/2018 19:00,0.434,0.74,4.919,10.236,98,26.15
1/2/2018 19:30,0.5,0.89,4.861,10.254,99,26.15
1/2/2018 20:00,0.52,1.17,4.777,9.834,102,26.4
1/2/2018 20:30,0.559,1.03,3.612,9.773,111,26.5
1/2/2018 21:00,0.587,0.92,4.09,3.29,105,26.3
1/2/2018 21:30,0.536,0.91,4.5,10.835,105,26.25
1/2/2018 22:00,0.521,0.81,4.052,10.598,99,26.25
1/2/2018 22:30,0.611,1.01,4.181,11.904,95,26.2
1/2/2018 23:00,0.668,1.03,4.127,6.168,95,26.35
1/2/2018 23:30,0.595,0.91,4.176,6.263,91,26.45
1/3/2018 0:00,0.603,1.01,4.169,6.133,99,26.6
1/3/2018 0:30,0.565,0.98,4.297,5.801,74,26.85
1/3/2018 1:00,0.559,0.93,4.49,5.954,80,26.9
1/3/2018 1:30,0.552,0.91,4.993,5.927,84,26.75
1/3/2018 2:00,0.527,0.86,5.38,11.509,90,26.95
1/3/2018 2:30,0.514,0.86,5.433,5.853,98,26.95
1/3/2018 3:00,0.525,0.83,5.271,5.798,74,27
1/3/2018 3:30,0.562,0.92,5.275,11.421,91,26.15
1/3/2018 4:00,0.563,1.08,5.323,11.961,94,26.1
1/3/2018 4:30,0.589,1.09,5.152,5.963,78,26.15
1/3/2018 5:00,0.597,0.94,5.039,5.478,95,26.35
1/3/2018 5:30,0.629,0.92,5.305,6.009,91,26.35
1/3/2018 6:00,0.638,1.11,4.875,5.933,99,26.3
1/3/2018 6:30,0.632,1.04,4.805,6.161,120,26.15
1/3/2018 7:00,0.612,1.05,4.967,6.847,104,26.05
1/3/2018 7:30,0.63,1.08,5.258,6.58,118,26.05
1/3/2018 8:00,0.597,0.96,5.137,11.456,98,25.95
1/3/2018 8:30,0.593,1.01,5.306,6.799,104,26.15
1/3/2018 9:00,0.596,0.94,5.282,7.338,109,26.3
1/3/2018 9:30,0.596,1.07,5.22,7.237,113,26.35
1/3/2018 10:00,0.616,0.99,4.986,6.977,111,26.35
1/3/2018 10:30,0.589,0.86,4.727,6.919,112,26.35
1/3/2018 11:00,0.621,1.14,4.654,7.067,101,26.55
1/3/2018 11:30,0.626,1.09,4.664,6.889,95,26.65
1/3/2018 12:00,0.658,1.18,4.861,6.573,104,26.7
1/3/2018 12:30,0.656,1.08,4.849,6.769,104,26.75
1/3/2018 13:00,0.664,1.18,4.797,6.403,95,27.05
1/3/2018 13:30,0.679,1.2,4.846,6.263,102,26.95
1/3/2018 14:00,0.676,1.25,5.006,6.38,104,26.75
1/3/2018 14:30,0.709,1.21,4.782,6.135,106,26.55
1/3/2018 15:00,0.674,1.2,4.537,5.97,109,26.35
1/3/2018 15:30,0.688,1.12,4.606,5.817,101,25.9
1/3/2018 16:00,0.742,1.16,4.509,5.672,109,26.1
1/3/2018 16:30,0.703,1.15,4.47,5.624,102,26.2
1/3/2018 17:00,0.765,1.16,4.23,5.8,109,26.35
1/3/2018 17:30,0.709,1.42,3.989,5.599,84,26.35
1/3/2018 18:00,0.698,1.2,3.985,5.494,98,26.35
1/3/2018 18:30,0.701,1.22,4.078,5.335,94,26.35
1/3/2018 19:00,0.737,1.28,4.137,5.215,97,26.2
1/3/2018 19:30,0.654,1.15,4.168,5.299,95,26.05
1/3/2018 20:00,0.665,1.07,4.348,5.056,97,25.9
1/3/2018 20:30,0.625,0.95,4.195,4.958,102,26.2
1/3/2018 21:00,0.578,0.93,4.204,5.045,106,26.2
1/3/2018 21:30,0.587,0.98,4.148,5.367,98,26.6
1/3/2018 22:00,0.528,0.94,4.194,5.311,98,26.65
1/3/2018 22:30,0.546,0.88,4.311,5.025,101,26.6
1/3/2018 23:00,0.53,0.9,4.061,5.325,101,26.75
1/3/2018 23:30,0.588,1.05,4.11,5.589,101,26.7
1/4/2018 0:00,0.634,1.06,3.912,5.225,87,26.75
1/4/2018 0:30,0.66,1.07,3.763,5.338,146,26.75
1/4/2018 1:00,0.665,0.99,3.881,5.081,91,26.95
1/4/2018 1:30,0.645,1.02,3.851,5.675,80,26.9
1/4/2018 2:00,0.66,1.18,4.086,5.976,83,26.45
1/4/2018 2:30,0.67,1.19,4.277,5.49,81,26.45
1/4/2018 3:00,0.666,1.18,4.26,5.702,91,26.35
1/4/2018 3:30,0.681,1.15,4.138,5.478,99,26.2
1/4/2018 4:00,0.684,1.05,4.056,5.291,83,26.15
1/4/2018 4:30,0.671,1.1,3.99,5.637,102,26.15
1/4/2018 5:00,0.756,1.28,3.932,6.138,98,26.2
1/4/2018 5:30,0.735,1.29,3.753,5.677,98,26.2
1/4/2018 6:00,0.817,1.44,4.019,3.88,97,26.15
1/4/2018 6:30,0.821,1.25,3.791,3.981,142,25.85
1/4/2018 7:00,0.749,1.27,3.953,4.266,151,26
1/4/2018 7:30,0.775,1.53,4.144,4.293,151,26.1
1/4/2018 8:00,0.702,1.23,4.089,4.212,153,26
1/4/2018 8:30,0.661,1.09,4.08,6.186,128,25.75
1/4/2018 9:00,0.69,1.43,4.456,6.348,91,25.7
1/4/2018 9:30,0.739,1.31,4.361,6.499,92,25.7
1/4/2018 10:00,0.679,1.13,4.117,6.014,102,25.85
1/4/2018 10:30,0.739,1.13,4.445,5.844,108,25.95
1/4/2018 11:00,0.683,1.11,4.199,6.465,102,25.9
1/4/2018 11:30,0.757,1.22,4.215,6.028,101,25.95
1/4/2018 12:00,0.741,1.3,4.04,6.569,104,25.95
1/4/2018 12:30,0.799,1.39,4.241,6.2,99,25.95
1/4/2018 13:00,0.706,1.09,4.013,5.772,95,27.1
1/4/2018 13:30,0.77,1.34,4.131,6.172,95,26.95
1/4/2018 14:00,0.744,1.2,4.162,6.021,88,26.95
1/4/2018 14:30,0.763,1.36,4.392,5.898,94,26.75
1/4/2018 15:00,0.762,1.14,4.517,6.179,87,26.35
1/4/2018 15:30,0.787,1.43,4.541,6.27,104,26.5
1/4/2018 16:00,0.755,1.19,4.27,5.993,95,26.3
1/4/2018 16:30,0.793,1.32,4.05,5.919,113,26.15
1/4/2018 17:00,0.802,1.55,4.014,6.787,99,26.05
1/4/2018 17:30,0.809,1.25,4.042,6.163,105,26.15
1/4/2018 18:00,0.762,1.41,3.938,3.663,99,26.35
1/4/2018 18:30,0.719,1.38,3.844,6.346,91,26.35
1/4/2018 19:00,0.711,1.12,4.157,6.435,108,26.25
1/4/2018 19:30,0.664,1.15,3.909,3.689,98,26.15
1/4/2018 20:00,0.656,1.13,3.921,6.41,123,26.05
1/4/2018 20:30,0.71,1.13,3.961,3.954,106,25.9
1/4/2018 21:00,0.682,1.12,4.2,6.14,99,25.95
1/4/2018 21:30,0.672,1.2,4.228,8.106,113,26
1/4/2018 22:00,0.627,1.17,3.976,6.562,95,25.95
1/4/2018 22:30,0.608,0.94,3.961,8.503,92,25.95
1/4/2018 23:00,0.651,1.15,4.044,8.849,97,25.95
1/4/2018 23:30,0.603,1.03,3.863,5.842,112,25.95
1/5/2018 0:00,0.627,0.99,4.307,6.684,91,26.45
1/5/2018 0:30,0.658,0.96,4.503,9.282,101,26.45
1/5/2018 1:00,0.633,0.95,4.384,9.137,106,26.85
1/5/2018 1:30,0.649,1.09,4.807,9.717,109,26.75
1/5/2018 2:00,0.691,1.08,4.96,9.242,108,26.95
1/5/2018 2:30,0.675,1.11,5.158,8.925,108,26.75
1/5/2018 3:00,0.731,1.28,5.587,8.594,113,26.9
1/5/2018 3:30,0.692,1.08,5.398,8.51,106,26.95
1/5/2018 4:00,0.685,1.21,5.685,8.806,108,26.8
1/5/2018 4:30,0.675,1.45,5.27,8.916,104,26.7
1/5/2018 5:00,0.665,1.14,5.19,9.358,108,26.35
1/5/2018 5:30,0.582,0.96,4.889,10.142,108,26
1/5/2018 6:00,0.604,1.04,5.267,10.288,104,25.95
1/5/2018 6:30,0.607,1.1,4.953,9.339,120,25.95
1/5/2018 7:00,0.604,1.02,5.008,9.772,116,26.25
1/5/2018 7:30,0.607,0.99,4.914,9.759,128,26.25
1/5/2018 8:00,0.598,0.96,5.026,9.396,119,26.25
1/5/2018 8:30,0.581,1.19,5.018,9.538,116,26.2
1/5/2018 9:00,0.612,1.16,4.691,9.263,123,26.05
1/5/2018 9:30,0.575,0.86,4.842,9.547,123,25.85
1/5/2018 10:00,0.567,1.1,5.021,9.141,115,25.85
1/5/2018 10:30,0.58,0.91,5.273,9.075,116,25.75
1/5/2018 11:00,0.534,0.88,4.951,9.213,115,25.75
1/5/2018 11:30,0.525,1.06,4.751,9.274,112,26.1
1/5/2018 12:00,0.487,0.87,4.347,9.071,119,26.15
1/5/2018 12:30,0.564,1.03,4.425,9.036,99,26.15
1/5/2018 13:00,0.529,0.89,4.204,8.904,115,26.15
1/5/2018 13:30,0.585,1.04,4.492,12.283,113,26.15
1/5/2018 14:00,0.538,0.87,4.432,8.922,88,26.15
1/5/2018 14:30,0.603,1.07,4.524,9.14,118,26.15
1/5/2018 15:00,0.616,1.07,4.371,9.193,106,26.75
1/5/2018 15:30,0.544,0.87,4.495,8.902,109,26.6
1/5/2018 16:00,0.534,0.97,4.552,8.917,73,26.35
1/5/2018 16:30,0.489,0.79,4.199,9.659,98,26.65
1/5/2018 17:00,0.502,0.73,4.177,9.763,98,26.9
1/5/2018 17:30,0.511,0.94,4.1,6.176,97,26.35
1/5/2018 18:00,0.527,0.9,4.201,12.203,94,26.45
1/5/2018 18:30,0.516,0.96,4.186,6.513,75,26.5
1/5/2018 19:00,0.497,0.82,4.421,9.281,75,26.5
1/5/2018 19:30,0.463,0.79,4.317,5.965,78,26.5
1/5/2018 20:00,0.47,0.82,4.189,12.183,116,26.4
1/5/2018 20:30,0.517,1.06,4.296,8.852,120,26.35
1/5/2018 21:00,0.486,0.77,4.362,8.84,115,26.35
1/5/2018 21:30,0.466,0.87,3.893,8.978,115,26.3
1/5/2018 22:00,0.469,0.77,3.836,8.839,123,26.35
1/5/2018 22:30,0.492,0.83,4.278,9.175,101,26.35
1/5/2018 23:00,0.517,0.84,4.267,8.903,112,26.3
1/5/2018 23:30,0.502,0.91,4.54,9.182,112,26.15
1/6/2018 0:00,0.499,0.99,4.326,12.572,95,26.15
1/6/2018 0:30,0.535,1.12,4.381,8.856,92,26.15
1/6/2018 1:00,0.478,0.81,3.835,12.399,95,26.05
1/6/2018 1:30,0.503,0.93,4.038,12.21,104,26.15
1/6/2018 2:00,0.552,0.95,3.801,12.218,102,26.15
1/6/2018 2:30,0.596,1.14,3.975,12.314,88,26.15
1/6/2018 3:00,0.6,0.95,3.894,12.261,95,26.05
1/6/2018 3:30,0.541,0.97,4.375,12.975,97,26.75
1/6/2018 4:00,0.595,1.21,4.745,12.73,98,26.75
1/6/2018 4:30,0.54,0.93,4.644,13.531,101,26.6
1/6/2018 5:00,0.538,0.91,4.721,7.658,113,26.75
1/6/2018 5:30,0.483,0.87,4.742,11.985,113,26.7
1/6/2018 6:00,0.527,0.98,4.544,13.707,104,26.6
1/6/2018 6:30,0.516,0.88,4.829,12.004,99,26.5
1/6/2018 7:00,0.533,1.17,4.788,13.838,87,26.35
1/6/2018 7:30,0.561,0.9,4.754,11.651,98,26.35
1/6/2018 8:00,0.519,0.9,4.599,13.685,108,26.35
1/6/2018 8:30,0.541,0.91,4.839,11.48,99,26.5
1/6/2018 9:00,0.48,0.77,4.606,12.329,102,26.55
1/6/2018 9:30,0.497,0.73,5.073,12.143,115,26.6
1/6/2018 10:00,0.503,0.93,4.993,13.732,111,26.55
1/6/2018 10:30,0.48,0.87,5.078,13.779,109,26.65
1/6/2018 11:00,0.463,0.73,5.129,11.729,116,26.7
1/6/2018 11:30,0.471,0.72,5.488,13.652,109,26.95
1/6/2018 12:00,0.487,0.87,5.652,13.806,101,26.9
1/6/2018 12:30,0.497,0.76,5.53,13.384,111,26.75
1/6/2018 13:00,0.484,0.86,5.146,12.771,102,26.75
1/6/2018 13:30,0.502,0.79,5.448,11.453,95,26.75
1/6/2018 14:00,0.503,0.9,5.068,13.732,113,26.75
1/6/2018 14:30,0.504,0.8,4.765,9.357,109,26.75
1/6/2018 15:00,0.477,0.8,4.664,12.085,98,26.85
1/6/2018 15:30,0.496,0.92,4.386,11.458,95,26.9
1/6/2018 16:00,0.533,0.91,4.308,11.345,94,27
1/6/2018 16:30,0.523,1.06,4.31,11.482,102,26.6
1/6/2018 17:00,0.499,0.81,4.366,10.856,115,26.75
1/6/2018 17:30,0.529,1.02,4.326,8.547,88,26.8
1/6/2018 18:00,0.518,0.77,4.384,11.112,97,27
1/6/2018 18:30,0.519,0.79,4.1,11.369,101,26.95
1/6/2018 19:00,0.53,0.88,3.989,11.508,101,26.75
1/6/2018 19:30,0.525,0.88,4.195,8.484,99,26.75
1/6/2018 20:00,0.505,0.83,4.052,12.879,92,26.75
1/6/2018 20:30,0.518,0.92,4.288,12.914,102,26.7
1/6/2018 21:00,0.502,0.8,4.161,7.506,98,26.65
1/6/2018 21:30,0.516,0.87,4.078,12.927,101,26.65
1/6/2018 22:00,0.48,0.85,3.806,12.903,102,26.6
1/6/2018 22:30,0.524,0.8,4.03,11.592,112,26.6
1/6/2018 23:00,0.545,1.18,3.962,3.475,106,26.6
1/6/2018 23:30,0.532,0.88,3.917,12.872,113,26.6
1/7/2018 0:00,0.518,0.84,3.866,3.419,106,26.6
1/7/2018 0:30,0.52,0.92,3.939,10.272,106,26.55
1/7/2018 1:00,0.54,0.77,4.162,9.79,106,26.55
1/7/2018 1:30,0.507,0.75,4.31,13.143,98,26.5
1/7/2018 2:00,0.486,0.76,4.251,12.326,99,26.5
1/7/2018 2:30,0.502,0.88,4.319,11.246,92,26.45
1/7/2018 3:00,0.485,0.87,4.638,12.698,87,26.5
1/7/2018 3:30,0.482,0.79,4.682,11.29,105,26.5
1/7/2018 4:00,0.46,0.68,4.402,12.669,95,26.9
1/7/2018 4:30,0.493,1.24,4.696,10.813,99,26.95
1/7/2018 5:00,0.521,0.87,4.77,4.045,97,27.05
1/7/2018 5:30,0.519,1.32,4.685,11.535,90,26.95
1/7/2018 6:00,0.493,0.82,4.752,11.972,94,26.85
1/7/2018 6:30,0.475,0.8,4.747,10.849,95,26.7
1/7/2018 7:00,0.508,0.78,4.668,10.596,108,27.05
1/7/2018 7:30,0.482,0.98,4.647,4.31,91,27.2
1/7/2018 8:00,0.469,0.79,4.705,10.97,81,27.35
1/7/2018 8:30,0.461,0.85,4.64,4.571,109,27.5
1/7/2018 9:00,0.477,0.85,4.734,4.399,80,27.35
1/7/2018 9:30,0.499,0.86,4.677,4.385,94,27.4
1/7/2018 10:00,0.484,0.84,4.83,5.061,85,27.35
1/7/2018 10:30,0.529,0.84,4.757,4.843,115,27.4
1/7/2018 11:00,0.485,0.72,4.769,5.457,60,27.75
1/7/2018 11:30,0.46,0.7,4.628,4.232,116,27.9
1/7/2018 12:00,0.482,0.84,5.167,14.84,99,27.35
1/7/2018 12:30,0.48,0.74,4.902,11.204,108,27.55
1/7/2018 13:00,0.47,0.8,4.991,12.105,120,27.65
1/7/2018 13:30,0.487,0.68,4.931,11.469,111,27.35
1/7/2018 14:00,0.507,0.86,4.631,14.892,122,27.35
1/7/2018 14:30,0.511,0.9,4.649,4.931,97,27.25
1/7/2018 15:00,0.525,0.78,4.55,14.822,88,27.65
1/7/2018 15:30,0.527,0.84,4.507,4.832,119,27.55
1/7/2018 16:00,0.505,0.86,4.528,14.834,85,27.4
1/7/2018 16:30,0.542,0.85,4.57,14.747,109,27.35
1/7/2018 17:00,0.558,1.12,4.584,14.761,113,27.4
1/7/2018 17:30,0.588,1.03,4.458,14.682,108,26.95
1/7/2018 18:00,0.53,0.82,4.199,4.836,104,27
1/7/2018 18:30,0.603,1.14,4.442,4.583,90,27.4
1/7/2018 19:00,0.564,1.05,4.208,14.75,68,27.35
1/7/2018 19:30,0.594,0.94,4.163,14.737,99,27.05
1/7/2018 20:00,0.583,1.02,4.208,8.957,99,27.15
1/7/2018 20:30,0.604,1.03,4.208,10.818,95,27.35
1/7/2018 21:00,0.629,0.98,4.169,10.779,108,27.15
1/7/2018 21:30,0.668,1.06,4.139,10.297,112,27.1
1/7/2018 22:00,0.65,1.23,4.013,10.764,106,27.05
1/7/2018 22:30,0.685,1.16,3.989,10.373,129,27
1/7/2018 23:00,0.689,1.24,3.891,10.272,112,27
1/7/2018 23:30,0.709,1.07,4.171,10.074,106,27
1/8/2018 0:00,0.668,1.28,3.926,10.487,113,27.05
1/8/2018 0:30,0.691,1.17,4.127,10.881,115,27
1/8/2018 1:00,0.668,1.04,4.128,9.97,128,27
1/8/2018 1:30,0.605,1.09,4.448,10.379,130,26.95
1/8/2018 2:00,0.665,1.02,4.671,9.395,113,27.05
1/8/2018 2:30,0.691,1.07,4.994,9.774,104,27.3
1/8/2018 3:00,0.695,1.04,5.084,9.749,108,27.3
1/8/2018 3:30,0.655,1.34,4.944,9.362,101,27.35
1/8/2018 4:00,0.746,1.17,5.286,9.819,99,27.35
1/8/2018 4:30,0.732,1.06,5.655,8.926,97,27.15
1/8/2018 5:00,0.686,1.28,5.272,9.353,99,27.15
1/8/2018 5:30,0.69,1.13,5.341,9.885,105,27.15
1/8/2018 6:00,0.716,1.12,5.42,10.261,87,27.1
1/8/2018 6:30,0.7,1.14,5.252,10.177,92,27.1
1/8/2018 7:00,0.759,1.08,5.478,8.965,101,27.15
1/8/2018 7:30,0.69,1.27,5.132,9.767,97,27.2
1/8/2018 8:00,0.66,1.07,4.998,9.191,95,27.25
1/8/2018 8:30,0.658,1.08,5.049,5.231,94,27.4
1/8/2018 9:00,0.637,1.14,4.952,4.827,105,27.6
1/8/2018 9:30,0.623,1.03,4.747,8.261,71,27.85
1/8/2018 10:00,0.598,0.97,4.8,5.117,94,27.8
1/8/2018 10:30,0.608,1.07,4.798,9.247,94,27.55
1/8/2018 11:00,0.615,0.94,5.002,8.774,102,27.5
1/8/2018 11:30,0.602,0.93,5.021,9.048,112,27.65
1/8/2018 12:00,0.599,0.92,4.774,9.324,111,27.45
1/8/2018 12:30,0.555,1,4.291,9.315,104,27.35
1/8/2018 13:00,0.588,0.94,4.487,5.369,88,27.4
1/8/2018 13:30,0.58,0.99,4.322,4.938,106,27.5
1/8/2018 14:00,0.589,0.93,4.198,8.279,73,27.45
1/8/2018 14:30,0.623,1.03,4.05,5.474,97,27.5
1/8/2018 15:00,0.593,1.09,3.91,5.283,77,27.45
1/8/2018 15:30,0.653,1.16,4.166,5.37,98,27.4
1/8/2018 16:00,0.671,1.12,4,5.069,78,27.4
1/8/2018 16:30,0.698,1.21,4.039,5.36,75,27.35
1/8/2018 17:00,0.707,1.47,3.989,5.583,67,27.35
1/8/2018 17:30,0.751,1.42,4.149,5.811,66,27.3
1/8/2018 18:00,0.799,1.34,4.016,4.378,54,27.3
1/8/2018 18:30,0.815,1.15,4.234,4.596,49,27.3
1/8/2018 19:00,0.824,1.56,4.133,3.877,45,27.2
1/8/2018 19:30,0.851,1.33,4.069,4.192,46,27.15
1/8/2018 20:00,0.896,1.47,4.239,4.491,50,27.15
1/8/2018 20:30,0.872,1.63,4.192,3.945,66,27.15
1/8/2018 21:00,0.904,1.68,4.218,4.207,40,27.15
1/8/2018 21:30,0.969,1.7,4.22,4.531,43,27.15
1/8/2018 22:00,0.944,1.4,4.181,4.282,57,27.15
1/8/2018 22:30,0.9,1.36,3.96,3.889,52,27.15
1/8/2018 23:00,0.877,1.56,3.97,4.206,70,27.1
1/8/2018 23:30,1.005,1.72,4.053,4.527,39,27.05
1/9/2018 0:00,0.959,1.62,4.17,4.393,56,27.05
1/9/2018 0:30,0.877,1.42,4.104,4.754,49,27.1
1/9/2018 1:00,0.901,1.6,4.128,4.476,78,27.05
1/9/2018 1:30,0.916,1.56,4.169,4.775,59,27.1
1/9/2018 2:00,0.867,1.54,4.147,4.761,67,27.15
1/9/2018 2:30,0.822,1.38,4.395,4.779,49,27.15
1/9/2018 3:00,0.808,1.6,4.496,5.641,64,27.15
1/9/2018 3:30,0.798,1.52,4.55,4.729,75,27.15
1/9/2018 4:00,0.767,1.4,4.551,5.81,67,27.15
1/9/2018 4:30,0.766,1.54,4.596,5.016,57,27.15
1/9/2018 5:00,0.706,1.05,4.554,4.52,67,27.15
1/9/2018 5:30,0.683,1.2,4.594,4.493,66,27.15
1/9/2018 6:00,0.692,1.18,4.678,4.477,57,27.15
1/9/2018 6:30,0.635,0.99,4.895,4.715,64,27.15
1/9/2018 7:00,0.683,1.23,4.695,4.225,61,27.25
1/9/2018 7:30,0.73,1.25,5.012,5.676,43,27.35
1/9/2018 8:00,0.684,1.26,4.65,4.497,64,27.5
1/9/2018 8:30,0.673,1.14,4.855,4.28,68,27.55
1/9/2018 9:00,0.674,1.03,4.802,5.757,56,27.55
1/9/2018 9:30,0.696,1.18,4.749,6.102,64,27.65
1/9/2018 10:00,0.681,1.14,4.547,5.651,70,27.65
1/9/2018 10:30,0.702,1.3,4.556,5.637,73,27.75
1/9/2018 11:00,0.729,1.22,4.543,5.19,80,27.75
1/9/2018 11:30,0.71,1.19,4.405,6.107,81,27.8
1/9/2018 12:00,0.7,1.2,4.424,5.705,83,27.7
1/9/2018 12:30,0.667,1.31,4.212,5.653,70,27.75
1/9/2018 13:00,0.682,1.08,4.32,5.581,78,27.8
1/9/2018 13:30,0.703,1.14,4.487,5.329,68,27.8
1/9/2018 14:00,0.665,1.09,4.032,5.813,70,27.75
1/9/2018 14:30,0.702,1.3,4.03,5.373,63,27.55
1/9/2018 15:00,0.722,1.6,3.994,5.814,71,27.5
1/9/2018 15:30,0.769,1.19,4.22,5.643,60,27.45
1/9/2018 16:00,0.792,1.36,4.109,5.994,77,27.45
1/9/2018 16:30,0.783,1.48,4.147,5.978,66,27.45
1/9/2018 17:00,0.778,1.15,4.175,5.976,57,27.4
1/9/2018 17:30,0.739,1.23,4.196,5.643,63,27.4
1/9/2018 18:00,0.729,1.21,4.086,5.624,67,27.4
1/9/2018 18:30,0.761,1.29,4.178,6.106,66,27.35
1/9/2018 19:00,0.74,1.33,4.025,5.346,61,27.35
1/9/2018 19:30,0.81,1.27,4.12,5.458,66,27.3
