'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GOLD COAST SEAWAY Queensland for September 2010,,,,,,,,,,
Issued at 22:30 GMT on Friday 01 October 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GOLD COAST SEAWAY,01/09/2010, ,0.0, ,25.9,12.5,97,35,4.47, 
GOLD COAST SEAWAY,02/09/2010, ,0.0, ,28.0,14.0,90,34,5.13, 
GOLD COAST SEAWAY,03/09/2010, ,0.0, ,25.0,16.8,88,67,6.61, 
GOLD COAST SEAWAY,04/09/2010, ,0.0, ,25.9,20.5,93,55,6.87, 
GOLD COAST SEAWAY,05/09/2010, ,3.4, ,23.2,19.7,100,85,4.51, 
GOLD COAST SEAWAY,06/09/2010, ,15.6, ,21.9,18.0,100,50,3.57, 
GOLD COAST SEAWAY,07/09/2010, ,0.0, ,22.6,12.7,93,56,3.64, 
GOLD COAST SEAWAY,08/09/2010, ,0.0, ,22.9,15.2,93,58,5.82, 
GOLD COAST SEAWAY,09/09/2010, ,0.0, ,25.3,14.6,93,50,4.72, 
GOLD COAST SEAWAY,10/09/2010, ,0.4, ,23.4,19.0,86,69,5.90, 
GOLD COAST SEAWAY,11/09/2010, ,0.4, ,23.0,13.3,81,37,4.33, 
GOLD COAST SEAWAY,12/09/2010, ,0.0, ,24.3,13.9,79,50,3.56, 
GOLD COAST SEAWAY,13/09/2010, ,0.0, ,24.5,16.9,95,54,3.62, 
GOLD COAST SEAWAY,14/09/2010, ,0.0, ,24.6,15.6,99,66,3.97, 
GOLD COAST SEAWAY,15/09/2010, ,0.0, ,26.8,18.6,88,23,7.26, 
GOLD COAST SEAWAY,16/09/2010, ,0.0, ,26.5,14.1,70,23,3.99, 
GOLD COAST SEAWAY,17/09/2010, ,0.0, ,23.0,15.1,68,36,3.78, 
GOLD COAST SEAWAY,18/09/2010, ,0.0, ,24.0,13.7,69,34,3.94, 
GOLD COAST SEAWAY,19/09/2010, ,0.0, ,20.7,15.1,99,39,3.21, 
GOLD COAST SEAWAY,20/09/2010, ,11.4, ,21.1,14.1,100,84,4.53, 
GOLD COAST SEAWAY,21/09/2010, ,17.0, ,23.8,17.6,100,69,5.35, 
GOLD COAST SEAWAY,22/09/2010, ,1.2, ,21.3,18.2,91,63,6.79, 
GOLD COAST SEAWAY,23/09/2010, ,3.4, ,25.3,15.7,90,61,3.14, 
GOLD COAST SEAWAY,24/09/2010, ,0.0, ,25.5,17.5,92,56,3.60, 
GOLD COAST SEAWAY,25/09/2010, ,0.0, ,23.6,18.8,85,67,3.89, 
GOLD COAST SEAWAY,26/09/2010, ,0.0, ,26.2,16.6,90,52,3.75, 
GOLD COAST SEAWAY,27/09/2010, ,0.4, ,26.2,16.6,99,65,4.35, 
GOLD COAST SEAWAY,28/09/2010, ,2.0, ,28.1,20.3,99,57,3.96, 
GOLD COAST SEAWAY,29/09/2010, ,34.8, ,24.9,18.5,99,64,6.09, 
GOLD COAST SEAWAY,30/09/2010, ,4.2, ,22.4,15.9,79,56,9.15, 
Totals:,, ,94.2, ,,,,,, 
