'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GOLD COAST SEAWAY Queensland for September 2009,,,,,,,,,,
Issued at 04:34 GMT on Thursday 22 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2009 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GOLD COAST SEAWAY,01/09/2009, ,0.2, ,22.2,8.9,87,46,3.61, 
GOLD COAST SEAWAY,02/09/2009, ,0.0, ,22.5,13.5,89,57,3.13, 
GOLD COAST SEAWAY,03/09/2009, ,0.0, ,24.9,13.3,88,46,2.79, 
GOLD COAST SEAWAY,04/09/2009, ,0.0, ,23.1,15.2,89,70,4.39, 
GOLD COAST SEAWAY,05/09/2009, ,5.2, ,27.1,16.8,98,40,4.84, 
GOLD COAST SEAWAY,06/09/2009, ,0.0, ,23.5,13.7,90,62,3.31, 
GOLD COAST SEAWAY,07/09/2009, ,0.0, ,24.6,16.1,99,59,5.29, 
GOLD COAST SEAWAY,08/09/2009, ,7.0, ,23.2,15.2,99,63,2.95, 
GOLD COAST SEAWAY,09/09/2009, ,0.0, ,25.7,12.7,80,23,4.00, 
GOLD COAST SEAWAY,10/09/2009, ,0.0, ,25.4,10.4,80,35,3.70, 
GOLD COAST SEAWAY,11/09/2009, ,0.0, ,23.6,11.9,76,27,4.01, 
GOLD COAST SEAWAY,12/09/2009, ,0.0, ,24.7,12.5,92,45,2.68, 
GOLD COAST SEAWAY,13/09/2009, ,0.0, ,24.0,12.8,95,50,4.04, 
GOLD COAST SEAWAY,14/09/2009, ,0.0, ,26.4,12.9,97,38,4.68, 
GOLD COAST SEAWAY,15/09/2009, ,0.0, ,25.2,12.8,99,60,2.92, 
GOLD COAST SEAWAY,16/09/2009, ,0.0, ,25.8,14.5,93,54,2.71, 
GOLD COAST SEAWAY,17/09/2009, ,0.0, ,25.6,14.6,98,55,4.14, 
GOLD COAST SEAWAY,18/09/2009, ,0.0, ,26.8,16.8,88,46,5.20, 
GOLD COAST SEAWAY,19/09/2009, ,0.0, ,24.9,16.9,95,65,2.81, 
GOLD COAST SEAWAY,20/09/2009, ,0.0, ,26.5,17.5,99,63,2.54, 
GOLD COAST SEAWAY,21/09/2009, ,0.0, ,26.1,16.8,97,65,4.75, 
GOLD COAST SEAWAY,22/09/2009, ,0.6, ,26.7,20.1,93,59,6.19, 
GOLD COAST SEAWAY,23/09/2009, ,0.0, ,28.7,20.7,82,12,9.42, 
GOLD COAST SEAWAY,24/09/2009, ,0.0, ,25.5,14.8,81,27,3.61, 
GOLD COAST SEAWAY,25/09/2009, ,0.0, ,25.3,12.5,85,37,3.77, 
GOLD COAST SEAWAY,26/09/2009, ,0.0, ,28.2,16.8,88,20,6.57, 
GOLD COAST SEAWAY,27/09/2009, ,0.0, ,26.2,15.0,32,11,6.00, 
GOLD COAST SEAWAY,28/09/2009, ,0.0, ,27.3,9.7,61,11,5.44, 
GOLD COAST SEAWAY,29/09/2009, ,0.0, ,23.7,11.6,69,29,3.51, 
GOLD COAST SEAWAY,30/09/2009, ,0.0, ,25.6,12.0,84,49,4.10, 
Totals:,, ,13, ,,,,,, 
