'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GOLD COAST SEAWAY Queensland for May 2018,,,,,,,,,,
Issued at 22:31 GMT on Friday 01 June 2018,,,,,,,,,,
© Copyright Commonwealth of Australia 2018 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GOLD COAST SEAWAY,01/05/2018,4.6,0.2, ,25.6,16.9,81,47,6.75,16.50
GOLD COAST SEAWAY,02/05/2018,3.8,0.0, ,26.6,18.3,92,52,5.52,14.26
GOLD COAST SEAWAY,03/05/2018, ,0.2, , ,18.3,100,58,3.44,16.44
GOLD COAST SEAWAY,04/05/2018, , , ,27.7, ,99,47,3.84,16.28
GOLD COAST SEAWAY,05/05/2018,4.3,0.0, ,26.3,17.8,100,49,7.96,16.32
GOLD COAST SEAWAY,06/05/2018,5.2,0.0, ,26.1,18.0,82,45,8.93,15.49
GOLD COAST SEAWAY,07/05/2018,3.3,0.8, ,25.5,19.2,99,58,7.76,10.47
GOLD COAST SEAWAY,08/05/2018,2.6,0.6, ,24.8,19.6,100,68,6.51,10.36
GOLD COAST SEAWAY,09/05/2018,3.2,3.4, ,26.6,18.1,100,54,3.63,15.35
GOLD COAST SEAWAY,10/05/2018,4.1,0.0, ,27.0,16.9,100,30,4.16,15.87
GOLD COAST SEAWAY,11/05/2018,4.8,0.0, ,23.6,17.4,95,18,5.93,15.77
GOLD COAST SEAWAY,12/05/2018,4.6,0.0, ,22.9,11.4,60,30,5.27,15.66
GOLD COAST SEAWAY,13/05/2018,3.8,0.0, ,22.8,14.5,73,36,4.15,15.56
GOLD COAST SEAWAY,14/05/2018,3.9,0.0, ,24.9,11.9,81,42,4.62,15.44
GOLD COAST SEAWAY,15/05/2018,3.9,0.0, ,24.5,12.3,85,40,4.96,15.36
GOLD COAST SEAWAY,16/05/2018,4.5,0.0, ,24.3,14.4,86,33,5.98,15.05
GOLD COAST SEAWAY,17/05/2018,3.7,0.0, ,23.7,15.5,82,55,6.95,13.43
GOLD COAST SEAWAY,18/05/2018,2.8,0.0, ,23.7,13.6,99,51,3.15,15.07
GOLD COAST SEAWAY,19/05/2018,3.0,0.0, ,24.4,13.9,97,41,3.07,14.99
GOLD COAST SEAWAY,20/05/2018,3.7,0.0, ,25.0,13.6,99,29,4.05,14.91
GOLD COAST SEAWAY,21/05/2018, ,0.0, , ,9.7, , , ,14.83
GOLD COAST SEAWAY,22/05/2018, , , ,24.6, ,98,27,3.56,14.76
GOLD COAST SEAWAY,23/05/2018,3.8,0.0, ,24.6,13.3,83,46,5.61,12.56
GOLD COAST SEAWAY,24/05/2018,3.2,0.0, ,24.8,15.6,97,45,4.12,13.82
GOLD COAST SEAWAY,25/05/2018,3.6,0.0, ,24.7,15.5,94,50,6.35,12.68
GOLD COAST SEAWAY,26/05/2018,3.4,0.4, ,22.9,16.9,95,52,7.56,11.79
GOLD COAST SEAWAY,27/05/2018,3.0,4.8, ,23.4,15.2,100,56,6.41,13.66
GOLD COAST SEAWAY,28/05/2018,2.4,0.2, ,22.7,16.4,100,65,5.99,10.62
GOLD COAST SEAWAY,29/05/2018,2.4,4.8, ,23.7,16.6,100,61,3.62,13.48
GOLD COAST SEAWAY,30/05/2018,3.6,0.2, ,25.3,15.0,99,34,4.42,14.22
GOLD COAST SEAWAY,31/05/2018,3.6,0.0, ,22.8,9.8,67,21,3.37,14.16
Totals:,,98.8,15.6, ,,,,,, 
