'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GOLD COAST SEAWAY Queensland for April 2018,,,,,,,,,,
Issued at 22:30 GMT on Tuesday 01 May 2018,,,,,,,,,,
© Copyright Commonwealth of Australia 2018 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GOLD COAST SEAWAY,01/04/2018,4.4,0.0, ,29.0,21.5,99,65,5.73,20.45
GOLD COAST SEAWAY,02/04/2018,4.3,0.8, ,28.4,23.0,99,61,4.88,19.92
GOLD COAST SEAWAY,03/04/2018,4.6,0.2, ,28.1,21.4,99,56,7.71,17.74
GOLD COAST SEAWAY,04/04/2018,4.0,11.6, ,27.1,20.5,100,65,11.08,16.14
GOLD COAST SEAWAY,05/04/2018,4.6,0.6, ,27.6,21.5,99,59,9.97,17.32
GOLD COAST SEAWAY,06/04/2018,5.1,3.4, ,27.9,20.3,99,50,7.91,20.02
GOLD COAST SEAWAY,07/04/2018,5.3,1.4, ,27.9,21.4,87,55,8.58,19.11
GOLD COAST SEAWAY,08/04/2018,4.5,0.2, ,28.2,21.1,99,52,5.73,18.42
GOLD COAST SEAWAY,09/04/2018,3.9,0.2, ,27.6,18.9,100,54,2.99,19.86
GOLD COAST SEAWAY,10/04/2018,4.6,0.0, ,29.7,16.9,100,55,7.25,16.41
GOLD COAST SEAWAY,11/04/2018,6.3,0.0, ,27.7,22.8,73,44,8.40,18.48
GOLD COAST SEAWAY,12/04/2018,5.1,0.0, ,27.9,22.2,82,40,5.25,15.92
GOLD COAST SEAWAY,13/04/2018,4.7,0.0, ,28.8,19.7,89,42,4.36,16.89
GOLD COAST SEAWAY,14/04/2018,3.0,0.0, ,26.1,20.4,99,63,4.59,11.71
GOLD COAST SEAWAY,15/04/2018,4.7,0.0, ,30.9,20.6,100,50,4.96,18.27
GOLD COAST SEAWAY,16/04/2018,4.8,0.0, ,31.1,16.3,100,31,3.24,18.96
GOLD COAST SEAWAY,17/04/2018,5.2,0.0, ,29.8,16.2,96,46,6.42,18.81
GOLD COAST SEAWAY,18/04/2018,3.5,3.8, ,26.1,19.9,100,60,7.92,12.27
GOLD COAST SEAWAY,19/04/2018,4.1,3.0, ,26.7,20.1,100,57,6.76,18.11
GOLD COAST SEAWAY,20/04/2018,3.0,0.0, ,27.2,19.6,99,66,4.11,13.64
GOLD COAST SEAWAY,21/04/2018,4.5,0.2, ,27.8,19.5,99,52,6.94,17.57
GOLD COAST SEAWAY,22/04/2018,4.4,0.0, ,25.5,19.4,87,58,8.02,17.67
GOLD COAST SEAWAY,23/04/2018,4.3,0.0, ,26.6,17.8,88,51,6.15,15.65
GOLD COAST SEAWAY,24/04/2018,3.3,0.0, ,25.9,15.4,99,44,3.13,13.81
GOLD COAST SEAWAY,25/04/2018,2.7,0.4, ,25.6,18.1,100,60,3.02,12.11
GOLD COAST SEAWAY,26/04/2018,3.4,0.8, ,26.5,17.8,100,62,4.07,17.47
GOLD COAST SEAWAY,27/04/2018,4.7,0.0, ,27.2,18.4,98,47,7.46,16.98
GOLD COAST SEAWAY,28/04/2018,3.8,0.0, ,25.4,18.0,99,51,7.31,12.32
GOLD COAST SEAWAY,29/04/2018,4.5,1.2, ,25.4,16.7,80,50,7.09,14.07
GOLD COAST SEAWAY,30/04/2018,4.3,0.0, ,24.3,15.5,87,49,7.15,16.25
Totals:,,129.6,27.8, ,,,,,, 
