'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GOLD COAST SEAWAY Queensland for May 2016,,,,,,,,,,
Issued at 22:30 GMT on Wednesday 01 June 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GOLD COAST SEAWAY,01/05/2016,1.0,1.0, ,23.5,21.6,100,93,2.88,4.60
GOLD COAST SEAWAY,02/05/2016,2.6,8.0, ,26.6,19.9,100,76,3.50,14.46
GOLD COAST SEAWAY,03/05/2016,3.5,6.2, ,28.4,19.0,100,56,3.08,17.50
GOLD COAST SEAWAY,04/05/2016,4.5,0.0, ,26.9,16.9,82,38,4.43,17.60
GOLD COAST SEAWAY,05/05/2016,3.7,0.0, ,26.7,16.8,89,55,4.28,17.55
GOLD COAST SEAWAY,06/05/2016,3.0,0.0, ,26.3,17.7,95,65,3.09,16.99
GOLD COAST SEAWAY,07/05/2016,3.7,0.0, ,27.0,17.6,96,55,4.61,17.25
GOLD COAST SEAWAY,08/05/2016,3.3,0.0, ,27.1,17.7,95,63,3.91,17.18
GOLD COAST SEAWAY,09/05/2016,3.3,1.6, ,27.1,18.9,100,59,4.45,15.69
GOLD COAST SEAWAY,10/05/2016,3.9,0.0, ,28.4,21.7,91,39,4.99,8.27
GOLD COAST SEAWAY,11/05/2016,4.5,0.0, ,25.2,18.6,58,26,4.19,10.48
GOLD COAST SEAWAY,12/05/2016,5.1,0.0, ,26.8,12.0,71,14,4.23,16.82
GOLD COAST SEAWAY,13/05/2016,3.6,0.0, ,25.6,14.8,86,44,3.60,16.72
GOLD COAST SEAWAY,14/05/2016,3.4,0.0, ,26.2,16.4,91,52,4.01,15.46
GOLD COAST SEAWAY,15/05/2016,3.7,0.0, ,26.0,16.1,91,42,3.92,16.53
GOLD COAST SEAWAY,16/05/2016,2.8,0.2, ,25.2,14.5,95,53,2.71,15.06
GOLD COAST SEAWAY,17/05/2016,3.4,0.0, ,27.2,16.3,94,48,3.83,14.06
GOLD COAST SEAWAY,18/05/2016,3.0,0.0, ,26.7,15.5,99,57,3.60,14.95
GOLD COAST SEAWAY,19/05/2016,2.8,0.0, ,26.6,16.1,100,46,3.24,10.36
GOLD COAST SEAWAY,20/05/2016, ,0.0, , ,13.6,99,46,3.94,14.86
GOLD COAST SEAWAY,21/05/2016, , , ,26.0, ,81,54,6.12,14.20
GOLD COAST SEAWAY,22/05/2016,3.3,0.0, ,26.0,18.3,82,50,3.75,13.49
GOLD COAST SEAWAY,23/05/2016,3.6,0.0, ,27.3,15.0,93,43,4.03,14.50
GOLD COAST SEAWAY,24/05/2016,4.2,0.0, ,25.3,17.7,84,35,5.27,14.54
GOLD COAST SEAWAY,25/05/2016,3.2,0.0, ,24.0,11.3,84,28,2.90,14.47
GOLD COAST SEAWAY,26/05/2016,3.9,0.0, ,25.5,11.9,89,38,4.94,13.62
GOLD COAST SEAWAY,27/05/2016,5.4,0.0, ,25.4,19.2,79,32,8.38,12.24
GOLD COAST SEAWAY,28/05/2016,5.5,0.0, ,22.9,14.3,48,29,6.87,14.30
GOLD COAST SEAWAY,29/05/2016,3.1,0.0, ,20.6,12.6,73,36,3.41,14.17
GOLD COAST SEAWAY,30/05/2016,2.9,0.0, ,23.0,11.8,83,48,3.49,13.93
GOLD COAST SEAWAY,31/05/2016,3.5,0.4, ,24.0,14.2,82,42,4.70,10.96
Totals:,,103.4,17.4, ,,,,,, 
