'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GOLD COAST SEAWAY Queensland for January 2016,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 February 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GOLD COAST SEAWAY,01/01/2016, ,0.0, , ,20.0,73,49,7.67,24.06
GOLD COAST SEAWAY,02/01/2016, , , ,28.6, ,80,49,5.43,29.79
GOLD COAST SEAWAY,03/01/2016,3.1,0.0, ,27.7,21.1,100,63,5.14,9.30
GOLD COAST SEAWAY,04/01/2016,4.3,18.4, ,28.2,19.2,100,71,5.20,20.63
GOLD COAST SEAWAY,05/01/2016,0.9,15.0, ,26.0,21.6,100,99,4.04,4.19
GOLD COAST SEAWAY,06/01/2016,5.0,11.2, ,28.8,21.3,100,85,4.03,28.39
GOLD COAST SEAWAY,07/01/2016, ,0.0, , ,21.0,100,62,6.27,29.78
GOLD COAST SEAWAY,08/01/2016, , , , , ,96,59,8.03,28.95
GOLD COAST SEAWAY,09/01/2016, , , ,29.0, ,100,62,4.70,27.57
GOLD COAST SEAWAY,10/01/2016,5.1,0.2, ,28.6,20.0,99,62,4.72,24.03
GOLD COAST SEAWAY,11/01/2016,6.0,0.0, ,28.9,20.5,100,60,3.86,30.44
GOLD COAST SEAWAY,12/01/2016, ,0.0, , ,21.7,99,55,5.21,29.86
GOLD COAST SEAWAY,13/01/2016, , , ,29.9, ,95,62,3.71,29.98
GOLD COAST SEAWAY,14/01/2016,6.3,0.0, ,30.3,21.2,100,56,5.16,29.20
GOLD COAST SEAWAY,15/01/2016,6.5,0.0, ,30.6,22.3,98,58,8.99,28.02
GOLD COAST SEAWAY,16/01/2016,4.4,0.2, ,26.0,18.7,97,54,10.33,10.86
GOLD COAST SEAWAY,17/01/2016,6.4,0.0, ,28.3,19.4,85,52,8.24,24.62
GOLD COAST SEAWAY,18/01/2016,7.1,0.4, ,28.8,19.7,81,48,6.16,30.53
GOLD COAST SEAWAY,19/01/2016,5.9,0.0, ,27.8,20.0,84,57,3.75,28.43
GOLD COAST SEAWAY,20/01/2016,6.4,0.0, ,29.7,19.3,100,53,5.22,30.33
GOLD COAST SEAWAY,21/01/2016,6.9,0.0, ,30.5,20.7,89,51,5.83,29.70
GOLD COAST SEAWAY,22/01/2016,6.7,0.0, ,30.5,22.5,90,51,5.94,27.07
GOLD COAST SEAWAY,23/01/2016, ,0.0, , ,23.8,100,75,4.29,8.06
GOLD COAST SEAWAY,24/01/2016, , , ,30.1, ,100,69,6.05,26.82
GOLD COAST SEAWAY,25/01/2016, ,0.0, , ,21.7,100,70,4.03,24.58
GOLD COAST SEAWAY,26/01/2016, , , ,29.3, ,100,71,5.15,9.99
GOLD COAST SEAWAY,27/01/2016,4.4,1.8, ,29.2,21.0,100,66,5.25,19.34
GOLD COAST SEAWAY,28/01/2016,1.8,0.8, ,28.5,22.2,100,83,3.15,6.41
GOLD COAST SEAWAY,29/01/2016,5.0,1.6, ,33.6,22.8,100,66,5.91,19.08
GOLD COAST SEAWAY,30/01/2016,2.3,16.6, ,29.2,22.5,100,91,4.18,11.26
GOLD COAST SEAWAY,31/01/2016,4.9,1.0, ,31.8,23.7,100,76,5.35,23.11
Totals:,,99.4,67.2, ,,,,,, 
