'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GOLD COAST SEAWAY Queensland for September 2011,,,,,,,,,,
Issued at 22:35 GMT on Saturday 01 October 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GOLD COAST SEAWAY,01/09/2011,3.5,0.0, ,23.1,13.5,95,52,3.37,19.07
GOLD COAST SEAWAY,02/09/2011,3.6,0.0, ,22.5,14.0,95,54,7.34,14.28
GOLD COAST SEAWAY,03/09/2011,4.7,0.0, ,22.3,14.4,80,47,7.73,18.85
GOLD COAST SEAWAY,04/09/2011,4.3,0.0, ,22.7,13.4,79,54,6.20,19.84
GOLD COAST SEAWAY,05/09/2011,3.8,5.0, ,21.2,14.7,96,51,5.77,20.42
GOLD COAST SEAWAY,06/09/2011,3.8,0.2, ,22.9,13.0,92,56,4.79,20.57
GOLD COAST SEAWAY,07/09/2011,3.7,1.0, ,23.8,14.3,99,57,4.03,20.63
GOLD COAST SEAWAY,08/09/2011,4.2,0.0, ,25.1,14.5,99,49,4.46,21.35
GOLD COAST SEAWAY,09/09/2011,3.3,0.2, ,21.9,15.2,90,48,6.04,7.78
GOLD COAST SEAWAY,10/09/2011,5.9,10.8, ,20.2,11.3,55,26,7.23,22.72
GOLD COAST SEAWAY,11/09/2011,5.9,0.0, ,24.0,10.8,54,21,4.92,23.20
GOLD COAST SEAWAY,12/09/2011,4.7,0.0, ,20.8,11.6,77,36,5.43,22.39
GOLD COAST SEAWAY,13/09/2011,4.2,0.0, ,21.4,12.8,76,47,4.35,21.30
GOLD COAST SEAWAY,14/09/2011,5.2,0.2, ,25.5,11.2,93,28,4.30,23.32
GOLD COAST SEAWAY,15/09/2011,4.9,0.0, ,25.5,11.2,93,29,3.42,23.59
GOLD COAST SEAWAY,16/09/2011,5.8,0.0, ,27.2,12.0,68,25,4.06,23.68
GOLD COAST SEAWAY,17/09/2011,6.4,0.0, ,30.9,12.7,81,24,4.16,23.39
GOLD COAST SEAWAY,18/09/2011,6.7,0.0, ,32.1,15.1,81,15,3.91,22.93
GOLD COAST SEAWAY,19/09/2011,3.8,0.0, ,24.3,15.4,100,66,3.34,22.92
GOLD COAST SEAWAY,20/09/2011,5.8,0.0, ,26.5,15.1,100,26,5.34,23.80
GOLD COAST SEAWAY,21/09/2011,5.1,0.0, ,23.8,16.1,89,49,7.80,22.97
GOLD COAST SEAWAY,22/09/2011,4.7,0.0, ,23.8,15.9,79,50,4.01,24.05
GOLD COAST SEAWAY,23/09/2011,5.0,0.0, ,25.3,13.6,86,44,4.56,24.04
GOLD COAST SEAWAY,24/09/2011,4.7,0.0, ,26.2,17.0,93,53,4.95,22.16
GOLD COAST SEAWAY,25/09/2011,4.9,0.0, ,24.8,17.6,86,52,6.19,21.80
GOLD COAST SEAWAY,26/09/2011,5.3,0.2, ,23.6,14.9,73,48,7.52,20.16
GOLD COAST SEAWAY,27/09/2011,5.3,0.0, ,23.3,14.2,83,46,7.39,23.71
GOLD COAST SEAWAY,28/09/2011,3.9,0.0, ,22.7,13.9,84,52,4.09,17.46
GOLD COAST SEAWAY,29/09/2011,3.0,0.0, ,21.0,16.9,86,62,6.41,8.86
GOLD COAST SEAWAY,30/09/2011,5.7,1.4, ,24.1,13.1,77,27,4.25,26.26
Totals:,,141.8,19, ,,,,,, 
