'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GOLD COAST SEAWAY Queensland for June 2012,,,,,,,,,,
Issued at 22:38 GMT on Sunday 01 July 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GOLD COAST SEAWAY,01/06/2012,2.1,25.0, ,21.1,16.0,99,65,7.35,4.60
GOLD COAST SEAWAY,02/06/2012,1.5,12.2, ,21.6,16.1,100,77,5.26,6.29
GOLD COAST SEAWAY,03/06/2012,1.4,75.2, ,21.7,16.9,100,79,3.85,6.12
GOLD COAST SEAWAY,04/06/2012,3.3,1.0, ,22.8,15.4,99,40,5.30,12.81
GOLD COAST SEAWAY,05/06/2012,3.8,0.2, ,18.1,10.6,74,33,6.98,11.73
GOLD COAST SEAWAY,06/06/2012,4.0,0.0, ,22.2,11.3,65,40,5.72,12.62
GOLD COAST SEAWAY,07/06/2012,3.2,0.0, ,20.9,14.0,78,54,6.26,12.24
GOLD COAST SEAWAY,08/06/2012,3.2,0.0, ,21.0,12.5,83,52,6.65,10.00
GOLD COAST SEAWAY,09/06/2012,2.6,0.4, ,20.7,14.7,92,61,7.05,9.57
GOLD COAST SEAWAY,10/06/2012,1.2,12.8, ,17.1,13.7,99,81,6.03,4.73
GOLD COAST SEAWAY,11/06/2012,1.8,16.6, ,18.8,14.1,99,70,8.62,5.16
GOLD COAST SEAWAY,12/06/2012,3.7,3.8, ,21.9,14.5,76,53,7.77,11.65
GOLD COAST SEAWAY,13/06/2012,3.3,0.0, ,22.8,15.2,80,51,5.34,12.04
GOLD COAST SEAWAY,14/06/2012,2.7,0.0, ,22.6,13.4,88,50,3.73,11.73
GOLD COAST SEAWAY,15/06/2012,2.0,0.0, ,22.0,11.8,94,59,2.52,12.46
GOLD COAST SEAWAY,16/06/2012,2.7,0.0, ,22.9,11.7,99,47,3.96,12.48
GOLD COAST SEAWAY,17/06/2012,3.4,0.0, ,23.7,14.1,85,25,3.48,12.47
GOLD COAST SEAWAY,18/06/2012,2.7,0.0, ,20.7,9.0,79,37,3.18,12.47
GOLD COAST SEAWAY,19/06/2012,2.8,0.0, ,20.9,11.1,84,41,3.71,12.47
GOLD COAST SEAWAY,20/06/2012,2.4,0.0, ,21.9,10.6,92,48,3.06,12.21
GOLD COAST SEAWAY,21/06/2012,3.1,0.0, ,22.0,11.6,99,35,4.46,12.48
GOLD COAST SEAWAY,22/06/2012,3.0,0.0, ,23.5,14.7,92,46,4.58,12.10
GOLD COAST SEAWAY,23/06/2012,2.8,0.0, ,20.1,14.4,93,32,4.01,8.71
GOLD COAST SEAWAY,24/06/2012,3.8,0.0, ,20.9,14.0,62,45,6.17,10.45
GOLD COAST SEAWAY,25/06/2012,3.3,0.0, ,20.2,14.5,70,48,5.78,8.13
GOLD COAST SEAWAY,26/06/2012,1.7,0.0, ,17.7,13.8,91,64,4.67,2.90
GOLD COAST SEAWAY,27/06/2012,1.6,11.2, ,18.9,12.6,100,73,8.75,2.30
GOLD COAST SEAWAY,28/06/2012,1.8,32.2, ,20.1,14.2,100,76,11.33,8.11
GOLD COAST SEAWAY,29/06/2012,2.5,12.8, ,22.5,16.3,99,67,7.07,12.39
GOLD COAST SEAWAY,30/06/2012,2.3,0.0, ,22.2,11.5,99,42,2.59,12.69
Totals:,,79.7,203.4, ,,,,,, 
