'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GOLD COAST SEAWAY Queensland for December 2010,,,,,,,,,,
Issued at 22:30 GMT on Saturday 01 January 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GOLD COAST SEAWAY,01/12/2010,4.8,1.4, ,27.1,21.8,94,64,7.79,19.79
GOLD COAST SEAWAY,02/12/2010,4.3,5.4, ,26.4,21.0,93,70,4.71,20.68
GOLD COAST SEAWAY,03/12/2010,3.1,4.4, ,23.4,20.9,92,74,4.99,12.89
GOLD COAST SEAWAY,04/12/2010,3.0,6.2, ,23.1,20.9,95,76,7.22,13.53
GOLD COAST SEAWAY,05/12/2010,3.4,23.8, ,26.0,19.9,99,79,5.51,17.93
GOLD COAST SEAWAY,06/12/2010,3.0,22.8, ,24.6,20.5,100,86,6.77,18.02
GOLD COAST SEAWAY,07/12/2010,4.5,48.6, ,26.5,20.9,100,78,6.58,26.56
GOLD COAST SEAWAY,08/12/2010,5.8,2.4, ,28.3,22.3,98,66,5.02,29.78
GOLD COAST SEAWAY,09/12/2010,6.1,0.0, ,28.4,22.1,94,65,5.08,30.81
GOLD COAST SEAWAY,10/12/2010,6.6,0.0, ,30.5,21.6,96,52,5.59,28.50
GOLD COAST SEAWAY,11/12/2010,4.2,0.0, ,29.7,24.1,99,65,5.00,16.49
GOLD COAST SEAWAY,12/12/2010,3.8,45.8, ,26.8,20.6,99,75,4.11,18.62
GOLD COAST SEAWAY,13/12/2010,5.7,0.4, ,28.3,21.8,97,64,3.70,29.02
GOLD COAST SEAWAY,14/12/2010,5.4,0.6, ,29.1,21.1,98,62,6.63,24.18
GOLD COAST SEAWAY,15/12/2010,6.2,0.8, ,28.6,20.0,92,58,3.41,31.49
GOLD COAST SEAWAY,16/12/2010,5.7,0.0, ,31.3,21.7,97,57,5.17,23.37
GOLD COAST SEAWAY,17/12/2010,6.0,2.0, ,29.9,22.1,93,61,5.96,26.95
GOLD COAST SEAWAY,18/12/2010,4.6,1.4, ,28.3,22.0,93,61,3.51,19.99
GOLD COAST SEAWAY,19/12/2010,3.1,2.2, ,23.4,21.0,100,66,3.45,13.70
GOLD COAST SEAWAY,20/12/2010,8.2,53.0, ,30.0,17.9,100,20,5.87,31.87
GOLD COAST SEAWAY,21/12/2010,7.0,0.0, ,27.2,15.1,80,38,4.33,33.25
GOLD COAST SEAWAY,22/12/2010,3.1,0.0, ,25.0,18.4,99,65,6.88,9.71
GOLD COAST SEAWAY,23/12/2010,3.8,18.6, ,26.5,19.3,99,74,6.22,18.69
GOLD COAST SEAWAY,24/12/2010,2.9,4.2, ,25.6,22.7,100,81,10.22,14.48
GOLD COAST SEAWAY,25/12/2010,1.9,71.0, ,24.8,22.2,100,92,5.32,10.14
GOLD COAST SEAWAY,26/12/2010,1.8,17.4, ,24.0,21.5,100,92,4.04,9.05
GOLD COAST SEAWAY,27/12/2010,1.8,112.2, ,25.6,21.4,100,89,5.63,8.05
GOLD COAST SEAWAY,28/12/2010,4.0,45.4, ,25.6,21.2,91,67,13.15,10.45
GOLD COAST SEAWAY,29/12/2010,6.7,0.4, ,28.3,21.6,80,55,10.50,23.02
GOLD COAST SEAWAY,30/12/2010,7.1,0.0, ,29.3,21.1,84,58,8.02,31.62
GOLD COAST SEAWAY,31/12/2010,7.3,0.0, ,28.4,21.3,85,54,8.63,32.39
Totals:,,144.9,490.4, ,,,,,, 
