'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GOLD COAST SEAWAY Queensland for April 2013,,,,,,,,,,
Issued at 22:38 GMT on Wednesday 01 May 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GOLD COAST SEAWAY,01/04/2013,4.4,24.2, ,27.5,19.8,99,53,5.47,18.06
GOLD COAST SEAWAY,02/04/2013,4.7,0.0, ,27.9,18.7,86,57,4.10,22.85
GOLD COAST SEAWAY,03/04/2013,4.7,0.0, ,27.6,19.0,89,57,5.49,20.77
GOLD COAST SEAWAY,04/04/2013,4.5,0.0, ,25.3,19.2,100,55,9.34,19.66
GOLD COAST SEAWAY,05/04/2013,4.2,32.6, ,24.9,17.8,100,58,9.51,18.40
GOLD COAST SEAWAY,06/04/2013,3.9,2.6, ,23.7,18.1,89,56,7.70,12.86
GOLD COAST SEAWAY,07/04/2013,3.9,1.8, ,25.8,18.2,100,61,6.46,18.55
GOLD COAST SEAWAY,08/04/2013,4.4,59.8, ,26.1,17.4,98,60,6.26,22.98
GOLD COAST SEAWAY,09/04/2013,4.4,0.0, ,26.1,18.3,87,61,6.02,21.18
GOLD COAST SEAWAY,10/04/2013,2.9,6.0, ,23.1,18.1,97,64,6.25,11.90
GOLD COAST SEAWAY,11/04/2013,4.8,5.2, ,25.8,17.9,88,58,8.93,20.28
GOLD COAST SEAWAY,12/04/2013,4.1,2.0, ,24.8,19.5,91,60,11.46,11.59
GOLD COAST SEAWAY,13/04/2013,2.1,30.0, ,23.6,20.1,100,75,9.79,5.69
GOLD COAST SEAWAY,14/04/2013,3.9,36.0, ,27.5,16.8,97,63,4.58,20.03
GOLD COAST SEAWAY,15/04/2013,4.1,0.0, ,27.4,17.3,92,52,3.54,20.16
GOLD COAST SEAWAY,16/04/2013,4.2,0.0, ,29.0,19.2,98,53,4.53,17.84
GOLD COAST SEAWAY,17/04/2013,3.3,32.4, ,24.4,16.5,99,70,3.12,20.80
GOLD COAST SEAWAY,18/04/2013,4.8,0.0, ,29.0,19.3,98,43,4.02,21.27
GOLD COAST SEAWAY,19/04/2013,5.8,0.0, ,28.3,15.4,81,24,4.36,21.99
GOLD COAST SEAWAY,20/04/2013,4.8,0.0, ,25.6,16.6,81,28,3.34,22.01
GOLD COAST SEAWAY,21/04/2013,4.5,0.0, ,25.8,14.4,85,50,5.10,20.74
GOLD COAST SEAWAY,22/04/2013,4.1,0.0, ,26.3,16.3,93,47,3.89,20.26
GOLD COAST SEAWAY,23/04/2013,3.8,0.0, ,28.3,16.9,99,55,3.30,19.19
GOLD COAST SEAWAY,24/04/2013,4.3,0.0, ,27.0,17.9,89,50,4.40,20.12
GOLD COAST SEAWAY,25/04/2013,4.2,0.0, ,27.3,17.4,86,51,3.77,19.79
GOLD COAST SEAWAY,26/04/2013,3.6,0.0, ,26.8,18.4,96,55,3.93,16.61
GOLD COAST SEAWAY,27/04/2013,3.9,0.0, ,26.2,16.8,89,47,3.55,18.76
GOLD COAST SEAWAY,28/04/2013,3.8,0.0, ,26.0,16.4,89,51,3.16,19.99
GOLD COAST SEAWAY,29/04/2013,3.7,0.0, ,26.7,17.1,88,57,3.39,19.33
GOLD COAST SEAWAY,30/04/2013,3.9,0.0, ,27.1,17.9,94,57,4.62,19.14
Totals:,,123.7,232.6, ,,,,,, 
