'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GOLD COAST SEAWAY Queensland for December 2011,,,,,,,,,,
Issued at 22:34 GMT on Sunday 01 January 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GOLD COAST SEAWAY,01/12/2011,4.8,0.6, ,26.4,21.8,95,63,8.60,20.68
GOLD COAST SEAWAY,02/12/2011,7.1,4.0, ,25.9,17.8,74,50,10.95,28.95
GOLD COAST SEAWAY,03/12/2011,7.6,0.0, ,26.8,17.5,71,43,8.20,31.55
GOLD COAST SEAWAY,04/12/2011,5.4,0.0, ,26.5,16.9,82,55,3.73,26.21
GOLD COAST SEAWAY,05/12/2011,6.3,0.0, ,26.2,20.0,83,52,10.51,23.16
GOLD COAST SEAWAY,06/12/2011,5.1,0.0, ,23.0,17.0,78,56,9.01,19.47
GOLD COAST SEAWAY,07/12/2011,2.6,0.6, ,20.9,17.0,100,73,6.15,12.73
GOLD COAST SEAWAY,08/12/2011,4.1,76.0, ,25.0,17.4,100,72,7.88,22.81
GOLD COAST SEAWAY,09/12/2011,5.8,6.8, ,26.5,17.7,81,62,6.22,28.27
GOLD COAST SEAWAY,10/12/2011,4.2,3.2, ,27.9,19.1,97,75,3.42,21.41
GOLD COAST SEAWAY,11/12/2011,5.1,0.2, ,29.2,19.4,99,63,3.95,24.19
GOLD COAST SEAWAY,12/12/2011,5.3,13.4, ,28.8,21.4,99,71,5.64,27.16
GOLD COAST SEAWAY,13/12/2011,5.9,0.2, ,26.9,19.2,91,62,5.22,30.64
GOLD COAST SEAWAY,14/12/2011, ,14.6, ,26.4,18.7,99,67,6.98, 
GOLD COAST SEAWAY,15/12/2011,5.1,0.0, ,26.2,19.4,85,60,8.69,19.04
GOLD COAST SEAWAY,16/12/2011,6.0,0.0, ,26.9,18.8,82,50,6.87,22.60
GOLD COAST SEAWAY,17/12/2011,7.1,0.0, ,26.8,17.9,76,51,8.00,31.21
GOLD COAST SEAWAY,18/12/2011,6.1,0.0, ,26.0,17.3,74,48,4.98,26.93
GOLD COAST SEAWAY,19/12/2011,6.2,0.0, ,27.7,18.5,84,47,4.15,28.24
GOLD COAST SEAWAY,20/12/2011,7.2,0.0, ,29.4,20.6,73,48,5.88,28.82
GOLD COAST SEAWAY,21/12/2011,6.0,0.0, ,28.1,21.6,88,54,4.45,26.96
GOLD COAST SEAWAY,22/12/2011,5.4,11.6, ,26.4,21.2,94,61,7.44,25.46
GOLD COAST SEAWAY,23/12/2011,4.9,0.4, ,26.7,22.9,88,67,8.87,19.95
GOLD COAST SEAWAY,24/12/2011,5.0,9.0, ,27.0,20.7,99,70,10.54,26.32
GOLD COAST SEAWAY,25/12/2011,7.3,0.4, ,27.6,21.9,78,56,10.22,30.69
GOLD COAST SEAWAY,26/12/2011,8.0,0.0, ,28.5,20.1,80,41,6.79,33.62
GOLD COAST SEAWAY,27/12/2011,4.7,0.0, ,29.7,21.0,91,55,6.60,12.79
GOLD COAST SEAWAY,28/12/2011,6.8,3.6, ,28.2,19.0,72,55,7.88,26.89
GOLD COAST SEAWAY,29/12/2011,7.6,0.0, ,28.8,20.4,71,51,8.82,28.69
GOLD COAST SEAWAY,30/12/2011,5.8,0.0, ,28.1,19.5,99,50,8.87,21.23
GOLD COAST SEAWAY,31/12/2011,4.8,12.4, ,26.3,19.4,89,59,7.32,17.71
Totals:,,173.3,157, ,,,,,, 
