'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GOLD COAST SEAWAY Queensland for June 2016,,,,,,,,,,
Issued at 22:30 GMT on Friday 01 July 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GOLD COAST SEAWAY,01/06/2016,2.9,0.0, ,22.4,16.6,89,56,5.80,9.73
GOLD COAST SEAWAY,02/06/2016,2.1,4.2, ,22.0,15.8,99,68,5.12,9.05
GOLD COAST SEAWAY,03/06/2016,2.0,7.6, ,22.1,15.0,100,72,6.96,8.54
GOLD COAST SEAWAY,04/06/2016,1.0,73.0, ,21.1,17.9,100,89,10.61,3.01
GOLD COAST SEAWAY,05/06/2016,3.3,129.0, ,21.3,14.9,94,49,7.13,13.88
GOLD COAST SEAWAY,06/06/2016,3.9,0.0, ,19.5,14.9,69,36,6.26,9.29
GOLD COAST SEAWAY,07/06/2016,3.8,0.0, ,21.8,12.3,74,32,4.93,13.82
GOLD COAST SEAWAY,08/06/2016,3.1,0.0, ,22.4,12.0,86,36,3.68,13.79
GOLD COAST SEAWAY,09/06/2016,3.8,0.0, ,26.9,12.7,84,34,3.94,13.76
GOLD COAST SEAWAY,10/06/2016,3.3,0.0, ,24.8,16.6,86,36,3.48,13.66
GOLD COAST SEAWAY,11/06/2016,2.2,0.0, ,21.6,13.0,89,52,2.74,10.19
GOLD COAST SEAWAY,12/06/2016,2.7,0.0, ,19.8,14.1,87,62,7.92,8.56
GOLD COAST SEAWAY,13/06/2016,3.2,0.8, ,21.7,15.3,91,60,10.86,8.70
GOLD COAST SEAWAY,14/06/2016, ,0.6, , ,16.4,91,60,7.96,11.47
GOLD COAST SEAWAY,15/06/2016, , , ,21.7, ,94,58,7.66,10.68
GOLD COAST SEAWAY,16/06/2016,3.5,0.0, ,22.9,16.5,82,46,5.42,13.11
GOLD COAST SEAWAY,17/06/2016,2.0,0.4, ,22.8,13.3,98,62,2.67,11.01
GOLD COAST SEAWAY,18/06/2016,1.6,0.2, ,23.3,14.7,99,69,1.91,8.90
GOLD COAST SEAWAY,19/06/2016,3.8,3.2, ,22.1,17.3,100,25,6.89,5.34
GOLD COAST SEAWAY,20/06/2016,3.7,62.6, ,19.7,15.4,100,30,7.49,13.29
GOLD COAST SEAWAY,21/06/2016,3.5,0.0, ,20.5,12.6,77,41,5.96,9.83
GOLD COAST SEAWAY,22/06/2016,3.2,0.0, ,21.6,14.4,67,46,4.68,8.19
GOLD COAST SEAWAY,23/06/2016,2.0,0.0, ,18.9,14.7,83,60,3.64,5.77
GOLD COAST SEAWAY,24/06/2016,5.3,0.2, ,23.4,15.7,79,31,9.20,12.55
GOLD COAST SEAWAY,25/06/2016,3.2,0.0, ,18.1,9.7,71,25,3.99,13.67
GOLD COAST SEAWAY,26/06/2016,2.2,0.0, ,18.5,6.6,75,45,2.79,11.59
GOLD COAST SEAWAY,27/06/2016,2.8,0.0, ,18.8,12.4,85,51,5.79,10.05
GOLD COAST SEAWAY,28/06/2016,3.4,0.0, ,20.8,9.2,83,35,4.87,13.73
GOLD COAST SEAWAY,29/06/2016,2.8,0.0, ,21.3,9.8,87,47,4.31,13.76
GOLD COAST SEAWAY,30/06/2016,2.5,0.0, ,20.9,11.0,86,51,3.58,13.78
Totals:,,82.8,281.8, ,,,,,, 
