'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GOLD COAST SEAWAY Queensland for August 2011,,,,,,,,,,
Issued at 22:34 GMT on Thursday 01 September 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GOLD COAST SEAWAY,01/08/2011,2.8,0.0, ,21.1,11.2,90,49,3.44,15.84
GOLD COAST SEAWAY,02/08/2011,3.0,0.0, ,21.5,11.3,89,52,3.98,16.13
GOLD COAST SEAWAY,03/08/2011,3.1,0.0, ,22.1,12.1,89,52,4.48,15.46
GOLD COAST SEAWAY,04/08/2011, ,0.0, ,22.0,11.9,88,53,4.30, 
GOLD COAST SEAWAY,05/08/2011,2.9,0.0, ,22.0,13.5,82,53,3.93,11.94
GOLD COAST SEAWAY,06/08/2011,2.8,0.0, ,22.9,11.9,87,54,3.17,14.03
GOLD COAST SEAWAY,07/08/2011,3.7,0.0, ,24.9,14.1,87,38,3.92,14.75
GOLD COAST SEAWAY,08/08/2011,4.4,0.0, ,24.0,15.5,95,24,5.02,15.36
GOLD COAST SEAWAY,09/08/2011,4.2,0.0, ,21.9,9.8,71,26,4.50,15.24
GOLD COAST SEAWAY,10/08/2011,4.0,0.0, ,22.3,8.2,79,25,4.01,16.99
GOLD COAST SEAWAY,11/08/2011,3.2,0.0, ,21.0,11.3,83,38,3.90,11.56
GOLD COAST SEAWAY,12/08/2011,3.9,0.0, ,21.8,9.7,81,33,4.53,16.75
GOLD COAST SEAWAY,13/08/2011,3.7,0.0, ,21.9,10.9,82,50,6.00,15.80
GOLD COAST SEAWAY,14/08/2011,2.8,0.0, ,21.5,11.9,90,51,3.59,11.95
GOLD COAST SEAWAY,15/08/2011,2.9,0.2, ,20.8,10.8,97,51,4.33,15.04
GOLD COAST SEAWAY,16/08/2011,3.0,0.0, ,21.1,12.2,85,54,3.75,16.03
GOLD COAST SEAWAY,17/08/2011,2.9,0.0, ,22.2,12.4,92,56,4.81,10.72
GOLD COAST SEAWAY,18/08/2011,4.4,0.4, ,21.5,15.7,91,28,6.39,13.67
GOLD COAST SEAWAY,19/08/2011,3.9,0.0, ,21.6,9.0,77,30,3.63,17.93
GOLD COAST SEAWAY,20/08/2011,3.7,0.0, ,21.2,7.9,82,46,6.26,11.81
GOLD COAST SEAWAY,21/08/2011,3.1,22.4, ,20.4,12.8,100,59,9.64,13.72
GOLD COAST SEAWAY,22/08/2011,2.8,26.4, ,19.8,13.3,99,68,11.63,15.70
GOLD COAST SEAWAY,23/08/2011,2.5,30.8, ,20.6,14.7,99,72,12.94,10.73
GOLD COAST SEAWAY,24/08/2011,3.2,2.2, ,21.3,14.6,93,63,8.62,14.27
GOLD COAST SEAWAY,25/08/2011,3.3,0.0, ,22.2,15.8,91,64,6.79,15.90
GOLD COAST SEAWAY,26/08/2011,3.0,0.0, ,22.4,13.9,98,66,4.57,18.33
GOLD COAST SEAWAY,27/08/2011,1.5,4.2, ,20.1,16.2,100,77,5.84,5.18
GOLD COAST SEAWAY,28/08/2011,3.2,27.8, ,22.6,15.4,99,60,4.34,17.62
GOLD COAST SEAWAY,29/08/2011,4.0,0.0, ,24.9,13.5,93,47,4.12,19.99
GOLD COAST SEAWAY,30/08/2011,2.3,0.2, ,22.1,14.9,99,62,3.07,9.90
GOLD COAST SEAWAY,31/08/2011,3.2,11.0, ,21.3,12.6,99,59,4.28,19.43
Totals:,,97.4,125.6, ,,,,,, 
