'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GOLD COAST SEAWAY Queensland for May 2017,,,,,,,,,,
Issued at 06:30 GMT on Thursday 01 June 2017,,,,,,,,,,
© Copyright Commonwealth of Australia 2017 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GOLD COAST SEAWAY,01/05/2017,3.4,0.0, ,25.3,15.6,91,53,3.56,16.49
GOLD COAST SEAWAY,02/05/2017,3.4,0.0, ,25.5,16.1,93,49,3.29,16.41
GOLD COAST SEAWAY,03/05/2017,3.3,0.0, ,25.5,16.5,99,64,7.11,15.51
GOLD COAST SEAWAY,04/05/2017,3.1,0.0, ,23.7,17.5,95,65,7.89,12.08
GOLD COAST SEAWAY,05/05/2017,4.0,0.2, ,24.1,16.8,82,55,6.99,15.89
GOLD COAST SEAWAY,06/05/2017,3.4,0.0, ,24.1,15.9,94,59,6.00,15.78
GOLD COAST SEAWAY,07/05/2017,3.5,0.0, ,25.1,17.1,87,59,5.04,15.98
GOLD COAST SEAWAY,08/05/2017,2.2,1.2, ,21.8,15.6,99,73,8.37,9.19
GOLD COAST SEAWAY,09/05/2017,3.9,9.2, ,22.7,17.6,82,58,9.55,12.61
GOLD COAST SEAWAY,10/05/2017,2.0,0.4, ,20.2,16.8,90,72,6.74,4.95
GOLD COAST SEAWAY,11/05/2017,3.8,0.6, ,23.8,14.8,78,50,5.68,14.15
GOLD COAST SEAWAY,12/05/2017,2.9,0.0, ,23.1,16.2,88,63,5.67,11.83
GOLD COAST SEAWAY,13/05/2017,2.3,1.2, ,23.0,16.1,100,69,5.53,11.60
GOLD COAST SEAWAY,14/05/2017,1.3,4.2, ,20.2,16.9,100,87,2.85,7.46
GOLD COAST SEAWAY,15/05/2017,2.1,3.2, ,23.4,15.0,100,81,3.31,15.18
GOLD COAST SEAWAY,16/05/2017,3.6,0.0, ,24.7,13.1,100,31,3.74,15.25
GOLD COAST SEAWAY,17/05/2017,3.2,0.2, ,23.9,14.1,88,56,4.67,14.58
GOLD COAST SEAWAY,18/05/2017,2.8,0.0, ,23.2,15.7,95,59,5.86,10.38
GOLD COAST SEAWAY,19/05/2017,0.7,5.4, ,20.4,17.8,100,97,5.82,4.68
GOLD COAST SEAWAY,20/05/2017,1.4,51.8, ,23.5,16.3,100,96,2.96,11.15
GOLD COAST SEAWAY,21/05/2017,3.0,0.0, ,23.7,16.8,100,31,2.89,14.82
GOLD COAST SEAWAY,22/05/2017,3.7,0.0, ,24.9,15.6,100,31,4.44,14.63
GOLD COAST SEAWAY,23/05/2017,1.7,0.0, ,24.6,16.0,100,99,3.34,14.60
GOLD COAST SEAWAY,24/05/2017,2.4,0.2, ,26.6,15.4,100,75,3.59,14.59
GOLD COAST SEAWAY,25/05/2017,3.0,0.0, ,23.8,14.9,100,56,5.66,14.50
GOLD COAST SEAWAY,26/05/2017,2.4,0.0, ,22.7,13.9,100,58,3.25,14.44
GOLD COAST SEAWAY,27/05/2017,2.0,0.0, ,23.4,14.9,100,78,3.19,14.00
GOLD COAST SEAWAY,28/05/2017,1.6,0.0, ,24.7,14.6,100,95,3.58,13.88
GOLD COAST SEAWAY,29/05/2017,3.3,0.0, ,25.2,14.9,100,33,3.42,14.27
GOLD COAST SEAWAY,30/05/2017,2.6,0.0, ,23.0,13.8,96,58,4.00,13.86
GOLD COAST SEAWAY,31/05/2017,3.2,0.0, ,21.6,11.3,98,30,4.17,14.15
Totals:,,85.2,77.8, ,,,,,, 
