'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GOLD COAST SEAWAY Queensland for April 2016,,,,,,,,,,
Issued at 22:30 GMT on Sunday 01 May 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GOLD COAST SEAWAY,01/04/2016,4.7,0.0, ,29.2,19.7,90,53,3.65,21.75
GOLD COAST SEAWAY,02/04/2016,4.6,0.0, ,29.2,20.6,99,54,4.13,21.31
GOLD COAST SEAWAY,03/04/2016,4.5,0.0, ,29.1,20.4,99,63,5.19,21.49
GOLD COAST SEAWAY,04/04/2016,6.1,0.0, ,29.5,22.6,86,52,9.00,20.98
GOLD COAST SEAWAY,05/04/2016,5.8,0.0, ,28.5,20.4,80,48,6.66,21.38
GOLD COAST SEAWAY,06/04/2016,4.5,0.0, ,29.4,19.2,95,53,3.59,21.16
GOLD COAST SEAWAY,07/04/2016,4.9,0.0, ,29.8,19.1,99,46,4.40,21.11
GOLD COAST SEAWAY,08/04/2016,3.7,0.0, ,29.0,21.9,93,57,3.27,15.29
GOLD COAST SEAWAY,09/04/2016,4.2,0.0, ,28.8,20.3,99,56,3.83,20.05
GOLD COAST SEAWAY,10/04/2016,4.7,0.0, ,29.7,21.3,99,51,4.79,20.06
GOLD COAST SEAWAY,11/04/2016,3.0,0.0, ,27.9,21.5,99,54,3.56,9.67
GOLD COAST SEAWAY,12/04/2016,2.4,65.0, ,25.1,19.4,100,68,5.57,7.08
GOLD COAST SEAWAY,13/04/2016,4.4,2.6, ,26.6,19.5,99,58,8.42,19.64
GOLD COAST SEAWAY,14/04/2016,4.0,20.8, ,26.2,19.4,100,56,9.40,13.26
GOLD COAST SEAWAY,15/04/2016,3.4,4.4, ,25.2,17.4,89,63,5.65,12.77
GOLD COAST SEAWAY,16/04/2016,3.2,0.2, ,26.4,16.6,94,63,4.23,13.33
GOLD COAST SEAWAY,17/04/2016,4.0,0.0, ,27.2,17.9,99,55,4.67,19.12
GOLD COAST SEAWAY,18/04/2016,4.0,0.0, ,27.1,17.2,99,54,4.56,19.54
GOLD COAST SEAWAY,19/04/2016,3.3,0.0, ,26.4,16.9,99,58,3.51,16.42
GOLD COAST SEAWAY,20/04/2016,4.0,0.0, ,27.9,17.7,99,58,4.82,19.32
GOLD COAST SEAWAY,21/04/2016,3.2,0.2, ,27.7,18.7,99,64,3.93,15.10
GOLD COAST SEAWAY,22/04/2016,3.4,0.0, ,27.1,19.1,99,65,3.13,18.43
GOLD COAST SEAWAY,23/04/2016,4.9,0.0, ,27.4,19.1,99,47,7.71,18.76
GOLD COAST SEAWAY,24/04/2016,5.9,0.0, ,26.6,19.6,80,46,10.37,18.22
GOLD COAST SEAWAY,25/04/2016,4.6,0.0, ,25.9,19.3,92,54,11.25,13.37
GOLD COAST SEAWAY,26/04/2016,4.3,4.4, ,25.8,19.0,95,56,9.34,15.93
GOLD COAST SEAWAY,27/04/2016,2.8,0.6, ,24.0,19.0,99,67,7.08,11.97
GOLD COAST SEAWAY,28/04/2016, ,1.6, , ,18.8,99,63,5.52,15.59
GOLD COAST SEAWAY,29/04/2016, , , ,27.1, ,99,63,4.12,14.57
GOLD COAST SEAWAY,30/04/2016,2.5,7.2, ,26.9,20.1,100,77,3.41,13.65
Totals:,,115,107, ,,,,,, 
