'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GOLD COAST SEAWAY Queensland for June 2013,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 July 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GOLD COAST SEAWAY,01/06/2013,2.2,1.2, ,22.8,14.7,88,64,3.11,11.93
GOLD COAST SEAWAY,02/06/2013,2.8,0.0, ,23.2,15.9,88,57,4.89,10.02
GOLD COAST SEAWAY,03/06/2013,3.9,0.0, ,21.6,14.3,77,37,5.47,15.84
GOLD COAST SEAWAY,04/06/2013,3.6,0.0, ,23.1,12.4,72,42,4.34,15.69
GOLD COAST SEAWAY,05/06/2013,2.5,0.0, ,22.4,15.0,85,65,4.61,10.76
GOLD COAST SEAWAY,06/06/2013,2.4,0.0, ,24.0,16.2,90,49,2.55,10.54
GOLD COAST SEAWAY,07/06/2013,2.5,0.0, ,24.0,16.2,86,48,2.38,13.38
GOLD COAST SEAWAY,08/06/2013,1.8,0.0, ,21.4,14.8,100,73,6.68,7.66
GOLD COAST SEAWAY,09/06/2013,3.1,14.8, ,22.1,17.2,99,56,9.72,10.28
GOLD COAST SEAWAY,10/06/2013,1.5,0.4, ,19.9,17.7,99,73,4.89,4.74
GOLD COAST SEAWAY,11/06/2013,2.1,13.4, ,23.7,16.1,100,65,3.03,11.83
GOLD COAST SEAWAY,12/06/2013,1.3,0.6, ,21.9,17.1,100,78,3.35,5.46
GOLD COAST SEAWAY,13/06/2013,2.0,25.4, ,21.9,16.8,100,66,3.89,10.96
GOLD COAST SEAWAY,14/06/2013,3.1,0.0, ,21.4,13.4,88,42,4.33,15.45
GOLD COAST SEAWAY,15/06/2013,3.5,0.2, ,20.4,11.5,77,39,5.06,15.45
GOLD COAST SEAWAY,16/06/2013,2.8,0.0, ,21.0,10.3,82,42,3.26,15.29
GOLD COAST SEAWAY,17/06/2013,3.4,0.0, ,19.9,10.3,82,28,4.43,15.27
GOLD COAST SEAWAY,18/06/2013,2.8,0.0, ,20.5,8.5,75,34,2.84,15.68
GOLD COAST SEAWAY,19/06/2013,3.3,0.0, ,19.6,9.2,72,32,4.10,15.37
GOLD COAST SEAWAY,20/06/2013,3.2,0.0, ,20.2,13.8,68,52,5.59,11.35
GOLD COAST SEAWAY,21/06/2013,1.3,2.6, ,15.2,13.7,95,69,3.40,3.70
GOLD COAST SEAWAY,22/06/2013,2.6,7.0, ,20.0,9.9,94,51,4.18,15.46
GOLD COAST SEAWAY,23/06/2013,2.9,0.0, ,21.5,11.0,85,54,4.91,15.09
GOLD COAST SEAWAY,24/06/2013,2.9,0.0, ,21.1,10.8,85,33,3.09,15.22
GOLD COAST SEAWAY,25/06/2013,3.3,0.0, ,18.8,8.3,73,35,4.81,14.06
GOLD COAST SEAWAY,26/06/2013,3.2,0.0, ,20.7,8.9,79,33,3.69,15.70
GOLD COAST SEAWAY,27/06/2013,1.2,0.0, ,19.0,13.7,100,78,4.03,5.61
GOLD COAST SEAWAY,28/06/2013, ,56.0, ,21.5,14.3,100,70,5.98, 
GOLD COAST SEAWAY,29/06/2013,2.2,10.2, ,20.6,15.0,100,63,5.61,10.15
GOLD COAST SEAWAY,30/06/2013,1.2,14.0, ,16.9,14.4,99,80,5.49,5.20
Totals:,,74.6,145.8, ,,,,,, 
