'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GOLD COAST SEAWAY Queensland for April 2010,,,,,,,,,,
Issued at 04:44 GMT on Monday 26 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GOLD COAST SEAWAY,01/04/2010, ,17.2, ,26.2,20.4,99,71,5.64, 
GOLD COAST SEAWAY,02/04/2010, ,0.2, ,27.4,19.4,93,61,7.36, 
GOLD COAST SEAWAY,03/04/2010, ,0.0, ,26.9,19.9,83,60,6.94, 
GOLD COAST SEAWAY,04/04/2010, ,0.0, ,26.4,19.9,79,55,6.71, 
GOLD COAST SEAWAY,05/04/2010, ,0.0, ,27.1,18.0,79,52,5.64, 
GOLD COAST SEAWAY,06/04/2010, ,0.0, ,26.6,18.8,82,57,4.26, 
GOLD COAST SEAWAY,07/04/2010, ,0.0, ,27.8,18.7,89,52,3.29, 
GOLD COAST SEAWAY,08/04/2010, ,0.0, ,29.8,19.1,90,51,4.36, 
GOLD COAST SEAWAY,09/04/2010, ,0.0, ,28.1,21.3,95,58,4.17, 
GOLD COAST SEAWAY,10/04/2010, ,0.0, ,29.9,20.3,89,52,4.20, 
GOLD COAST SEAWAY,11/04/2010, ,0.0, ,30.6,22.8,95,60,4.64, 
GOLD COAST SEAWAY,12/04/2010, ,0.0, ,28.4,23.8,92,66,4.40, 
GOLD COAST SEAWAY,13/04/2010, ,0.4, ,26.0,21.6,91,49,7.49, 
GOLD COAST SEAWAY,14/04/2010, ,0.0, ,27.2,18.6,84,50,7.39, 
GOLD COAST SEAWAY,15/04/2010, ,0.0, ,27.4,17.5,88,48,6.08, 
GOLD COAST SEAWAY,16/04/2010, ,1.2, ,26.2,19.0,84,48,8.15, 
GOLD COAST SEAWAY,17/04/2010, ,0.4, ,27.3,18.9,93,54,6.82, 
GOLD COAST SEAWAY,18/04/2010, ,3.4, ,26.6,18.9,94,64,6.83, 
GOLD COAST SEAWAY,19/04/2010, ,3.4, ,26.6,20.1,92,53,9.26, 
GOLD COAST SEAWAY,20/04/2010, ,0.6, ,24.7,19.6,94,66,7.13, 
GOLD COAST SEAWAY,21/04/2010, ,17.2, ,24.0,19.6,99,80,6.66, 
GOLD COAST SEAWAY,22/04/2010, ,4.0, ,26.1,18.6,96,65,4.77, 
GOLD COAST SEAWAY,23/04/2010, ,8.2, ,26.6,17.8,99,67,3.93, 
GOLD COAST SEAWAY,24/04/2010, ,0.0, ,27.2,19.0,98,64,3.15, 
GOLD COAST SEAWAY,25/04/2010, ,0.2, ,30.0,19.3,92,51,4.66, 
GOLD COAST SEAWAY,26/04/2010, ,0.0, ,25.7,18.2,85,40,6.15, 
GOLD COAST SEAWAY,27/04/2010, ,0.0, ,25.4,15.4,86,51,2.97, 
GOLD COAST SEAWAY,28/04/2010, ,0.0, ,27.8,17.3,88,47,3.52, 
GOLD COAST SEAWAY,29/04/2010, ,0.0, ,29.8,18.1,99,38,3.05, 
GOLD COAST SEAWAY,30/04/2010, ,0.0, ,27.2,15.8,93,55,4.09, 
Totals:,, ,56.4, ,,,,,, 
