'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GOLD COAST SEAWAY Queensland for August 2012,,,,,,,,,,
Issued at 22:38 GMT on Saturday 01 September 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GOLD COAST SEAWAY,01/08/2012,2.8,0.0, ,20.0,8.9,86,40,3.05,15.12
GOLD COAST SEAWAY,02/08/2012,3.2,0.0, ,20.1,9.1,82,28,3.25,15.52
GOLD COAST SEAWAY,03/08/2012,4.3,0.0, ,24.1,8.3,89,1,3.38,13.49
GOLD COAST SEAWAY,04/08/2012,3.5,0.2, ,21.6,8.9,68,31,3.35,15.76
GOLD COAST SEAWAY,05/08/2012,3.8,0.0, ,22.5,9.1,83,29,3.89,15.80
GOLD COAST SEAWAY,06/08/2012,4.2,0.0, ,24.8,9.2,79,20,3.54,15.65
GOLD COAST SEAWAY,07/08/2012,3.4,0.0, ,21.7,10.0,77,31,3.14,16.04
GOLD COAST SEAWAY,08/08/2012,4.0,0.0, ,23.0,9.8,88,21,3.76,16.17
GOLD COAST SEAWAY,09/08/2012,3.6,0.0, ,23.3,9.8,83,24,3.19,14.04
GOLD COAST SEAWAY,10/08/2012,5.3,0.0, ,19.9,11.8,41,19,5.77,16.37
GOLD COAST SEAWAY,11/08/2012,4.3,0.0, ,21.3,9.8,57,29,4.47,16.49
GOLD COAST SEAWAY,12/08/2012,4.2,0.0, ,21.3,10.7,74,41,6.55,14.38
GOLD COAST SEAWAY,13/08/2012,3.8,0.0, ,20.8,11.2,82,47,6.55,16.02
GOLD COAST SEAWAY,14/08/2012,3.8,0.0, ,23.1,10.0,87,30,3.63,17.02
GOLD COAST SEAWAY,15/08/2012,4.0,0.0, ,24.0,9.1,93,24,3.47,17.09
GOLD COAST SEAWAY,16/08/2012,4.3,0.0, ,24.7,12.7,88,37,4.76,17.19
GOLD COAST SEAWAY,17/08/2012,4.2,0.0, ,25.0,12.6,99,37,4.86,17.49
GOLD COAST SEAWAY,18/08/2012,5.4,0.0, ,21.8,13.5,84,16,6.98,17.55
GOLD COAST SEAWAY,19/08/2012,3.5,0.0, ,19.5,10.8,71,32,3.37,16.66
GOLD COAST SEAWAY,20/08/2012,3.4,0.0, ,21.5,13.0,76,50,3.87,16.28
GOLD COAST SEAWAY,21/08/2012,2.9,0.0, ,22.5,12.6,85,54,3.43,12.42
GOLD COAST SEAWAY,22/08/2012,3.2,0.0, ,23.7,12.6,98,50,3.83,14.34
GOLD COAST SEAWAY,23/08/2012,3.7,0.0, ,26.2,14.8,100,55,5.20,16.25
GOLD COAST SEAWAY,24/08/2012,3.4,0.0, ,25.7,18.9,99,59,5.58,13.59
GOLD COAST SEAWAY,25/08/2012,3.9,0.0, ,23.3,11.5,98,25,3.26,18.76
GOLD COAST SEAWAY,26/08/2012,4.6,0.0, ,24.6,10.3,79,28,4.00,18.91
GOLD COAST SEAWAY,27/08/2012,4.9,0.0, ,22.3,13.7,75,43,8.15,17.14
GOLD COAST SEAWAY,28/08/2012,4.2,0.0, ,22.4,12.9,77,43,4.86,18.88
GOLD COAST SEAWAY,29/08/2012,3.8,0.0, ,22.8,12.1,84,48,4.58,17.80
GOLD COAST SEAWAY,30/08/2012,4.3,0.0, ,25.0,14.1,88,49,5.40,18.28
GOLD COAST SEAWAY,31/08/2012,2.8,0.6, ,21.2,16.9,92,62,5.01,11.20
Totals:,,120.7,0.8, ,,,,,, 
