'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GOLD COAST SEAWAY Queensland for February 2013,,,,,,,,,,
Issued at 22:38 GMT on Friday 01 March 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GOLD COAST SEAWAY,01/02/2013,5.1,0.0, ,29.0,22.5,95,63,5.84,22.12
GOLD COAST SEAWAY,02/02/2013,5.6,6.4, ,28.4,20.6,99,61,5.97,27.48
GOLD COAST SEAWAY,03/02/2013,7.5,0.2, ,27.0,18.5,64,45,8.41,27.71
GOLD COAST SEAWAY,04/02/2013,7.5,0.0, ,29.1,20.4,70,49,9.44,24.68
GOLD COAST SEAWAY,05/02/2013,4.7,0.0, ,26.9,20.8,98,60,8.52,18.86
GOLD COAST SEAWAY,06/02/2013,5.4,6.4, ,28.1,18.8,99,56,6.98,23.83
GOLD COAST SEAWAY,07/02/2013,5.8,0.0, ,28.7,19.6,88,52,5.74,23.83
GOLD COAST SEAWAY,08/02/2013,5.1,1.6, ,28.0,20.7,87,62,6.59,20.89
GOLD COAST SEAWAY,09/02/2013,5.7,3.0, ,28.0,21.9,98,52,6.10,25.45
GOLD COAST SEAWAY,10/02/2013,6.1,0.2, ,29.1,21.6,81,53,3.71,27.32
GOLD COAST SEAWAY,11/02/2013,7.2,0.0, ,30.8,22.2,73,52,6.90,26.55
GOLD COAST SEAWAY,12/02/2013,5.8,0.0, ,29.0,21.3,84,59,6.34,23.96
GOLD COAST SEAWAY,13/02/2013,5.8,0.0, ,28.3,20.6,85,52,8.96,17.76
GOLD COAST SEAWAY,14/02/2013,6.3,0.4, ,29.5,21.1,89,54,7.16,26.00
GOLD COAST SEAWAY,15/02/2013,3.4,6.8, ,27.5,20.3,95,69,6.25,12.11
GOLD COAST SEAWAY,16/02/2013,4.1,2.4, ,27.5,21.0,89,63,7.45,11.97
GOLD COAST SEAWAY,17/02/2013,3.9,30.2, ,26.4,20.1,100,69,7.68,18.35
GOLD COAST SEAWAY,18/02/2013,2.5,24.8, ,25.1,20.2,100,71,10.35,4.48
GOLD COAST SEAWAY,19/02/2013,2.3,52.2, ,24.9,21.4,100,80,11.42,8.57
GOLD COAST SEAWAY,20/02/2013,3.9,44.2, ,27.1,20.5,100,74,8.63,19.28
GOLD COAST SEAWAY,21/02/2013,4.2,4.8, ,27.6,21.0,98,66,9.89,15.57
GOLD COAST SEAWAY,22/02/2013,4.1,8.8, ,27.4,20.8,98,57,7.28,12.85
GOLD COAST SEAWAY,23/02/2013,6.2,5.2, ,29.7,20.1,98,51,6.98,26.10
GOLD COAST SEAWAY,24/02/2013,3.5,38.4, ,29.1,22.4,100,77,4.51,16.17
GOLD COAST SEAWAY,25/02/2013,2.2,20.6, ,26.8,23.2,100,78,9.82,5.44
GOLD COAST SEAWAY,26/02/2013,3.1,11.6, ,26.5,22.8,98,71,9.28,9.34
GOLD COAST SEAWAY,27/02/2013,3.7,2.2, ,26.9,23.0,95,73,8.61,15.37
GOLD COAST SEAWAY,28/02/2013,5.6,4.4, ,29.2,22.1,80,55,4.71,22.54
Totals:,,136.3,274.8, ,,,,,, 
