'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GOLD COAST SEAWAY Queensland for July 2011,,,,,,,,,,
Issued at 22:34 GMT on Monday 01 August 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GOLD COAST SEAWAY,01/07/2011,2.8,2.6, ,20.7,13.2,85,58,5.71,13.25
GOLD COAST SEAWAY,02/07/2011,2.9,0.0, ,20.7,12.8,84,53,5.14,14.15
GOLD COAST SEAWAY,03/07/2011,2.0,0.0, ,20.6,13.8,93,60,3.29,10.54
GOLD COAST SEAWAY,04/07/2011,3.0,0.0, ,22.9,12.3,98,41,3.96,14.63
GOLD COAST SEAWAY,05/07/2011,4.4,0.0, ,22.7,14.2,80,23,5.70,14.86
GOLD COAST SEAWAY,06/07/2011,4.2,0.0, ,22.2,11.4,60,24,4.60,15.20
GOLD COAST SEAWAY,07/07/2011,4.5,0.0, ,21.5,9.6,66,28,6.19,15.08
GOLD COAST SEAWAY,08/07/2011,2.6,0.0, ,19.7,9.5,81,38,2.78,15.32
GOLD COAST SEAWAY,09/07/2011,4.1,0.0, ,21.5,6.9,75,24,4.80,15.84
GOLD COAST SEAWAY,10/07/2011,4.1,0.0, ,19.9,7.4,68,27,5.68,15.72
GOLD COAST SEAWAY,11/07/2011,3.5,0.0, ,20.6,10.0,70,31,3.95,15.66
GOLD COAST SEAWAY,12/07/2011,3.3,0.0, ,20.8,7.9,86,32,4.19,15.45
GOLD COAST SEAWAY,13/07/2011,3.5,0.0, ,20.9,8.6,93,28,4.64,14.09
GOLD COAST SEAWAY,14/07/2011,3.9,0.0, ,22.2,9.0,75,39,5.60,14.64
GOLD COAST SEAWAY,15/07/2011,2.8,0.0, ,19.7,14.3,100,54,8.39,10.85
GOLD COAST SEAWAY,16/07/2011,1.4,20.6, ,17.1,12.6,100,79,6.24,7.93
GOLD COAST SEAWAY,17/07/2011,2.2,2.6, ,20.5,13.1,96,69,4.95,13.46
GOLD COAST SEAWAY,18/07/2011,2.4,0.2, ,22.0,10.7,99,58,3.04,15.39
GOLD COAST SEAWAY,19/07/2011,3.8,0.0, ,20.9,9.7,85,26,4.76,16.18
GOLD COAST SEAWAY,20/07/2011,4.2,0.0, ,21.2,9.3,66,38,6.92,10.12
GOLD COAST SEAWAY,21/07/2011,3.4,0.2, ,22.5,12.0,76,37,3.83,15.67
GOLD COAST SEAWAY,22/07/2011,3.7,0.2, ,22.7,10.9,76,42,4.83,15.66
GOLD COAST SEAWAY,23/07/2011,4.0,0.0, ,21.6,10.9,77,36,5.78,15.62
GOLD COAST SEAWAY,24/07/2011,2.8,0.0, ,20.4,9.2,85,49,3.74,15.82
GOLD COAST SEAWAY,25/07/2011,3.2,0.0, ,21.9,9.3,99,24,3.30,15.66
GOLD COAST SEAWAY,26/07/2011,3.6,0.0, ,24.0,7.7,93,28,3.56,14.84
GOLD COAST SEAWAY,27/07/2011,3.7,0.0, ,21.1,10.0,80,34,4.86,15.84
GOLD COAST SEAWAY,28/07/2011,3.5,0.0, ,21.6,8.6,76,47,5.18,15.02
GOLD COAST SEAWAY,29/07/2011,3.2,0.0, ,21.4,12.9,80,56,5.57,14.45
GOLD COAST SEAWAY,30/07/2011,3.2,0.0, ,21.1,11.9,86,50,5.08,14.67
GOLD COAST SEAWAY,31/07/2011,3.1,0.0, ,21.5,11.3,86,44,3.86,14.86
Totals:,,103,26.4, ,,,,,, 
