'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GOLD COAST SEAWAY Queensland for February 2012,,,,,,,,,,
Issued at 22:33 GMT on Thursday 01 March 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GOLD COAST SEAWAY,01/02/2012,5.8,0.0, ,30.4,23.0,99,62,4.75,27.33
GOLD COAST SEAWAY,02/02/2012,6.6,0.8, ,29.3,22.9,88,52,5.74,28.60
GOLD COAST SEAWAY,03/02/2012,5.0,2.8, ,28.3,11.5,86,53,5.23,18.89
GOLD COAST SEAWAY,04/02/2012,5.5,0.0, ,28.7,20.4,85,59,4.54,23.99
GOLD COAST SEAWAY,05/02/2012,5.8,0.0, ,28.4,20.4,88,62,4.13,28.72
GOLD COAST SEAWAY,06/02/2012,5.8,0.0, ,29.3,22.4,86,59,3.51,26.89
GOLD COAST SEAWAY,07/02/2012,5.4,0.0, ,29.3,22.8,88,64,5.83,23.23
GOLD COAST SEAWAY,08/02/2012,5.6,0.4, ,30.4,22.1,92,54,6.57,19.23
GOLD COAST SEAWAY,09/02/2012,5.6,1.6, ,28.9,21.5,96,59,7.96,23.21
GOLD COAST SEAWAY,10/02/2012,5.8,5.8, ,27.5,19.9,83,60,5.21,27.06
GOLD COAST SEAWAY,11/02/2012,4.5,0.0, ,28.9,20.3,87,63,3.65,19.39
GOLD COAST SEAWAY,12/02/2012,6.1,0.0, ,30.8,22.2,93,51,4.29,25.78
GOLD COAST SEAWAY,13/02/2012,4.2,2.0, ,28.8,21.2,96,65,3.69,18.30
GOLD COAST SEAWAY,14/02/2012,6.5,0.8, ,28.9,20.8,88,55,8.65,26.77
GOLD COAST SEAWAY,15/02/2012,7.2,0.0, ,29.8,21.2,77,53,8.42,27.08
GOLD COAST SEAWAY,16/02/2012,6.9,0.0, ,29.1,21.0,76,52,9.11,24.12
GOLD COAST SEAWAY,17/02/2012,7.0,0.0, ,29.7,21.6,78,52,7.53,27.10
GOLD COAST SEAWAY,18/02/2012,6.2,0.0, ,29.8,21.4,86,58,5.81,26.97
GOLD COAST SEAWAY,19/02/2012,5.6,0.0, ,29.9,21.1,90,63,5.02,25.28
GOLD COAST SEAWAY,20/02/2012,6.7,0.0, ,32.4,21.5,91,47,5.20,25.88
GOLD COAST SEAWAY,21/02/2012,3.8,8.6, ,30.1,21.6,95,67,5.17,13.76
GOLD COAST SEAWAY,22/02/2012,5.8,3.8, ,28.5,22.4,84,61,8.03,22.96
GOLD COAST SEAWAY,23/02/2012,1.9,6.2, ,23.1,20.9,99,76,6.77,5.36
GOLD COAST SEAWAY,24/02/2012,2.0,11.2, ,25.3,20.6,100,79,9.78,5.50
GOLD COAST SEAWAY,25/02/2012,2.5,79.4, ,27.6,21.4,100,82,10.54,10.23
GOLD COAST SEAWAY,26/02/2012,5.3,23.2, ,28.8,23.3,82,67,8.43,19.91
GOLD COAST SEAWAY,27/02/2012,5.8,0.2, ,29.9,23.3,87,58,5.66,23.48
GOLD COAST SEAWAY,28/02/2012,6.3,0.0, ,30.1,24.5,82,56,5.62,25.00
GOLD COAST SEAWAY,29/02/2012,6.2,0.0, ,31.1,21.3,94,50,5.39,25.15
Totals:,,157.4,146.8, ,,,,,, 
