"Date/Time","Hs","Hmax","Tz","Tp","Dir_Tp TRUE","SST"
2012-01-01T00:30:00,  2.2523,  3.4600,  6.4755, 10.1258,  0.0000,  0.0000
2012-01-01T01:00:00,  2.3641,  3.9000,  6.6699,  9.8526,139.1390, 25.8000
2012-01-01T01:30:00,  2.2522,  4.4000,  6.8065,  9.7835,134.1390, 25.8500
2012-01-01T02:00:00,  2.2539,  3.8400,  6.4550, 10.2563,127.1390, 25.8500
2012-01-01T02:30:00,  2.1398,  4.0300,  6.2224,  9.6714,130.1390, 25.8500
2012-01-01T03:00:00,  2.2958,  3.8900,  6.4138,  9.6855,140.1390, 25.8000
2012-01-01T03:30:00,  2.3459,  3.6200,  6.8241, 10.9018,143.1390, 25.8000
2012-01-01T04:00:00,  2.1385,  3.4500,  6.2334, 10.2413,141.1390, 25.7500
2012-01-01T04:30:00,  2.1576,  3.7700,  6.4087, 10.1144,146.1390, 25.7500
2012-01-01T05:00:00,  2.1858,  3.5200,  6.6193,  9.7455,126.1390, 25.7500
2012-01-01T05:30:00,  2.1960,  3.5100,  6.9624,  9.8876,141.1390, 25.8500
2012-01-01T06:00:00,  2.2357,  3.4300,  7.0114,  9.7903,127.1390, 25.9000
2012-01-01T06:30:00,  2.0722,  2.9800,  6.2159,  9.7035,147.1390, 25.9000
2012-01-01T07:00:00,  2.2403,  3.3600,  6.7060,  9.7917,131.1390, 25.9500
2012-01-01T07:30:00,  2.0885,  3.2000,  6.8073, 10.0226,137.1390, 25.9500
2012-01-01T08:00:00,  2.1009,  3.8400,  6.5054,  9.6317,130.1390, 26.0000
2012-01-01T08:30:00,  2.1466,  3.7600,  6.7227, 10.2440,129.1390, 26.0000
2012-01-01T09:00:00,  2.0622,  3.0000,  6.8101,  9.8054,134.1390, 26.0500
2012-01-01T09:30:00,  2.2397,  3.6000,  6.9195,  9.2870,130.1390, 26.0500
2012-01-01T10:00:00,  2.2284,  3.6400,  7.2171,  9.3843,141.1390, 26.1000
2012-01-01T10:30:00,  2.2008,  3.6700,  6.9260,  9.0124,139.1390, 26.1500
2012-01-01T11:00:00,  2.1055,  3.3800,  6.7199, 10.0356,141.1390, 26.1500
2012-01-01T11:30:00,  2.0205,  4.1800,  6.9375,  9.1002,129.1390, 26.2000
2012-01-01T12:00:00,  2.0881,  3.1000,  6.9557,  9.3332,141.1390, 26.2500
2012-01-01T12:30:00,  2.1989,  3.3200,  6.6907,  8.7453,134.1390, 26.2500
2012-01-01T13:00:00,  2.0246,  3.3700,  7.0687,  9.7367,143.1390, 26.2500
2012-01-01T13:30:00,  2.2035,  3.9100,  6.9100,  9.1873,141.1390, 26.2500
2012-01-01T14:00:00,  2.0089,  3.4900,  6.5824,  8.9370,123.1390, 26.3000
2012-01-01T14:30:00,  2.0744,  3.0600,  6.8915,  9.7986,148.1390, 26.3000
2012-01-01T15:00:00,  2.0509,  3.2400,  6.5811,  9.7497,146.1390, 26.2500
2012-01-01T15:30:00,  1.9330,  3.2300,  6.5228,  8.9982,123.1390, 26.2500
2012-01-01T16:00:00,  1.9648,  3.2700,  6.7330,  9.4229,127.1390, 26.2000
2012-01-01T16:30:00,  1.9546,  3.1000,  6.3940,  8.8988,131.1390, 26.1500
2012-01-01T17:00:00,  1.8993,  2.9100,  6.4068,  9.2928,133.1390, 26.1000
2012-01-01T17:30:00,  1.9233,  3.1600,  6.6469,  9.9037,130.1390, 26.1000
2012-01-01T18:00:00,  1.9847,  2.9900,  6.6329,  9.1258,133.1390, 26.1000
2012-01-01T18:30:00,  2.1153,  3.1900,  6.5857,  9.4708,150.1390, 26.1000
2012-01-01T19:00:00,  1.9532,  3.5300,  6.0568,  9.2518,137.1390, 26.0500
2012-01-01T19:30:00,  1.9906,  2.8400,  6.3784,  9.7567,126.1390, 26.0500
2012-01-01T20:00:00,  2.0342,  3.7900,  6.4312,  9.2794,129.1390, 26.0000
2012-01-01T20:30:00,  1.9619,  3.2000,  6.4340,  9.6058,119.1390, 26.0000
2012-01-01T21:00:00,  1.9083,  3.2600,  6.3096,  9.7157,133.1390, 26.0000
2012-01-01T21:30:00,  1.8243,  3.0000,  6.5009,  9.6941,134.1390, 26.0000
2012-01-01T22:00:00,  1.8824,  3.0500,  6.6721,  9.7472,134.1390, 25.9500
2012-01-01T22:30:00,  1.9708,  3.1200,  6.4736,  8.7452,133.1390, 25.9500
2012-01-01T23:00:00,  1.9666,  2.9100,  6.5315,  9.7307,134.1390, 25.9500
2012-01-01T23:30:00,  1.9414,  2.7900,  6.6593, 10.0463,137.1390, 25.9000
2012-01-02T00:00:00,  1.7441,  2.7300,  6.2180,  8.5058,130.1390, 25.9000
2012-01-02T00:30:00,  1.8854,  3.3300,  6.5066,  9.3128,122.1390, 25.8500
2012-01-02T01:00:00,  1.9230,  3.1900,  6.9309,  9.6323,134.1390, 25.8500
2012-01-02T01:30:00,  1.9450,  3.4400,  6.8286,  9.7208,133.1390, 25.8000
2012-01-02T02:00:00,  1.8557,  3.2100,  6.6087,  9.0893,143.1390, 25.8000
2012-01-02T02:30:00,  1.7323,  2.8600,  6.5009,  9.3698,127.1390, 25.8000
2012-01-02T03:00:00,  1.8740,  2.8000,  6.4696,  8.9014,146.1390, 25.8000
2012-01-02T03:30:00,  1.8128,  3.1300,  6.7146,  9.6838,146.1390, 25.8500
2012-01-02T04:00:00,  1.8812,  3.1000,  6.4792,  9.3406,137.1390, 25.8500
2012-01-02T04:30:00,  1.8776,  3.3100,  6.8296,  9.2902,141.1390, 25.8500
2012-01-02T05:00:00,  1.7015,  3.4500,  6.1130,  9.2870,143.1390, 25.8500
2012-01-02T05:30:00,  1.8548,  3.0700,  6.6639,  9.6584,139.1390, 25.8500
2012-01-02T06:00:00,  1.7813,  3.0100,  6.5329,  9.3376,127.1390, 25.8000
2012-01-02T06:30:00,  1.7193,  3.0600,  6.5031,  9.3323,140.1390, 25.8000
2012-01-02T07:00:00,  1.5872,  2.9900,  6.1336,  9.1545,144.1390, 25.7500
2012-01-02T07:30:00,  1.8628,  3.4800,  6.6992,  9.8538,136.1390, 25.7500
2012-01-02T08:00:00,  1.6685,  3.0500,  6.3534,  9.1548,133.1390, 25.7500
2012-01-02T08:30:00,  1.7780,  3.1500,  6.2331,  9.3968,140.1390, 25.7500
2012-01-02T09:00:00,  1.6315,  3.1700,  6.3783,  8.2196,136.1390, 25.7500
2012-01-02T09:30:00,  1.7061,  2.8800,  6.7251,  9.7527,137.1390, 25.7500
2012-01-02T10:00:00,  1.5105,  2.6300,  6.3191,  8.5910,139.1390, 25.7500
2012-01-02T10:30:00,  1.5455,  2.7200,  6.1873,  9.3205,127.1390, 25.8000
2012-01-02T11:00:00,  1.6096,  2.3700,  6.6356,  9.3644,136.1390, 25.8000
2012-01-02T11:30:00,  1.6676,  3.0100,  6.3941,  9.6735,131.1390, 25.8500
2012-01-02T12:00:00,  1.6391,  2.4100,  6.2822,  9.1866,143.1390, 25.9000
2012-01-02T12:30:00,  1.5790,  2.8700,  6.3745,  8.8511,141.1390, 25.9000
2012-01-02T13:00:00,  1.6068,  2.7200,  6.6165,  8.4679,139.1390, 25.9500
2012-01-02T13:30:00,  1.5584,  3.2000,  6.1782,  9.4666,143.1390, 25.9500
2012-01-02T14:00:00,  1.5441,  2.6500,  6.1120,  8.9037,134.1390, 25.9500
2012-01-02T14:30:00,  1.5615,  2.4500,  6.4779,  8.9212,140.1390, 25.9500
2012-01-02T15:00:00,  1.6814,  3.2500,  6.1200,  8.6397,137.1390, 25.9500
2012-01-02T15:30:00,  1.6133,  2.3400,  6.3766,  9.0860,134.1390, 25.9500
2012-01-02T16:00:00,  1.6282,  2.7900,  5.9819,  9.0081,127.1390, 25.9000
2012-01-02T16:30:00,  1.5900,  2.5500,  6.1855,  9.6927,136.1390, 25.9000
2012-01-02T17:00:00,  1.7148,  2.8500,  5.9579,  9.2555,133.1390, 25.9000
