Date/Time,Hs,Hmax,Tp,Tz,Peak Direction,SST
2018-01-02 21:30:00,1.389,2.160,5.128,4.513,160.33,26.410
2018-01-02 22:00:00,1.353,2.534,5.556,4.529,147.41,26.360
2018-01-02 22:30:00,1.326,2.504,5.405,4.449,147.14,26.360
2018-01-02 23:00:00,1.274,2.040,5.263,4.343,134.57,26.270
2018-01-02 23:30:00,1.359,2.332,5.128,4.528,143.89,26.220
2018-01-03 00:00:00,1.303,2.141,5.000,4.433,134.40,26.170
2018-01-03 00:30:00,1.282,2.168,5.405,4.396,140.02,26.170
2018-01-03 01:00:00,1.225,1.866,5.263,4.397,135.10,26.170
2018-01-03 01:30:00,1.194,2.008,11.765,4.433,160.24,26.170
2018-01-03 02:00:00,1.247,2.531,5.714,4.774,129.47,26.220
2018-01-03 02:30:00,1.153,2.022,5.714,4.460,121.74,26.220
2018-01-03 03:00:00,1.234,1.934,6.061,4.801,128.33,26.360
2018-01-03 03:30:00,1.218,2.148,5.405,4.886,122.18,26.360
2018-01-03 04:00:00,1.227,2.151,6.897,5.013,107.50,26.270
2018-01-03 04:30:00,1.199,2.130,6.667,5.052,111.36,26.270
2018-01-03 05:00:00,1.123,1.784,6.667,4.929,109.87,26.220
2018-01-03 05:30:00,1.145,2.064,6.667,4.951,110.13,26.220
2018-01-03 06:00:00,1.099,1.796,6.897,5.038,108.02,26.220
2018-01-03 06:30:00,1.077,1.711,12.500,5.169,115.76,26.270
2018-01-03 07:00:00,1.071,2.058,6.452,4.957,114.35,26.270
2018-01-03 07:30:00,1.072,1.880,6.250,5.100,103.63,26.270
2018-01-03 08:00:00,1.066,1.845,6.452,5.268,104.86,26.270
2018-01-03 08:30:00,1.111,1.766,6.250,5.309,97.30,26.360
2018-01-03 09:00:00,1.071,1.888,6.061,5.228,150.05,26.360
2018-01-03 09:30:00,1.085,1.829,6.250,5.158,89.12,26.460
2018-01-03 10:00:00,1.118,1.757,6.061,5.129,92.73,26.510
2018-01-03 10:30:00,1.022,1.813,12.500,5.033,97.83,26.550
2018-01-03 11:00:00,1.050,1.934,11.765,5.176,146.09,26.740
2018-01-03 11:30:00,1.008,1.505,11.765,5.413,146.00,26.740
2018-01-03 12:00:00,1.014,1.539,11.765,5.334,159.01,26.840
2018-01-03 12:30:00,1.005,1.725,11.111,5.211,162.71,26.890
2018-01-03 13:00:00,0.962,1.664,11.765,4.914,146.88,26.890
2018-01-03 13:30:00,1.057,1.749,11.111,4.932,145.21,26.930
2018-01-03 14:00:00,1.118,1.805,11.111,5.122,93.96,26.410
2018-01-03 14:30:00,1.108,1.674,11.111,4.796,157.78,26.740
2018-01-03 15:00:00,1.085,1.970,11.111,4.707,160.51,26.930
2018-01-03 15:30:00,1.139,1.803,10.526,4.825,145.30,26.890
2018-01-03 16:00:00,1.145,2.150,10.526,4.618,152.42,26.890
2018-01-03 16:30:00,1.268,2.020,4.255,4.548,148.82,26.890
2018-01-03 17:00:00,1.311,2.053,4.348,5.006,150.75,26.840
2018-01-03 17:30:00,1.317,2.638,4.878,4.459,124.55,26.700
2018-01-03 18:00:00,1.295,2.372,4.762,4.355,153.65,26.650
2018-01-03 18:30:00,1.345,2.120,4.878,4.512,149.08,26.510
2018-01-03 19:00:00,1.370,2.321,5.128,4.323,154.35,26.410
2018-01-03 19:30:00,1.319,2.206,4.878,4.437,152.60,26.360
2018-01-03 20:00:00,1.344,2.274,5.263,4.508,163.41,26.360
2018-01-03 20:30:00,1.418,2.044,5.714,4.550,169.65,26.360
2018-01-03 21:00:00,1.333,2.449,5.556,4.343,177.39,26.360
2018-01-03 21:30:00,1.362,2.234,5.556,4.579,174.75,26.360
2018-01-03 22:00:00,1.414,2.614,5.263,4.401,170.44,26.360
2018-01-03 22:30:00,1.348,2.141,5.405,4.568,178.35,26.360
2018-01-03 23:00:00,1.563,2.973,5.714,4.639,173.78,26.360
2018-01-03 23:30:00,1.528,2.330,5.405,4.415,169.65,26.320
2018-01-04 00:00:00,1.642,2.910,5.882,5.012,169.12,26.360
2018-01-04 00:30:00,1.663,2.633,5.714,4.785,171.23,26.360
2018-01-04 01:00:00,1.697,3.035,6.250,4.767,167.72,26.360
2018-01-04 01:30:00,1.722,2.831,5.882,4.847,162.18,26.410
2018-01-04 02:00:00,1.709,3.241,6.061,4.952,163.94,26.510
2018-01-04 02:30:00,1.636,2.960,5.714,4.571,162.79,26.600
2018-01-04 03:00:00,1.742,2.781,6.250,4.799,164.73,26.550
2018-01-04 03:30:00,1.695,3.082,6.250,4.810,165.78,26.410
2018-01-04 04:00:00,1.738,2.839,6.667,4.972,166.31,26.360
2018-01-04 04:30:00,1.756,2.873,6.061,4.716,157.61,26.410
2018-01-04 05:00:00,1.702,2.767,6.452,4.853,167.10,26.510
2018-01-04 05:30:00,1.724,3.151,6.250,4.663,165.43,26.510
2018-01-04 06:00:00,1.715,2.661,6.452,4.787,162.18,26.510
2018-01-04 06:30:00,1.774,2.910,6.897,4.863,168.42,26.460
2018-01-04 07:00:00,1.725,3.115,6.667,4.723,167.54,26.460
2018-01-04 07:30:00,1.892,3.204,6.667,4.913,166.31,26.460
2018-01-04 08:00:00,1.915,3.074,6.667,4.949,165.69,26.460
2018-01-04 08:30:00,1.740,3.059,7.407,4.957,160.77,26.550
2018-01-04 09:00:00,1.959,3.178,6.667,5.133,177.21,26.600
2018-01-04 09:30:00,1.926,3.189,6.061,5.083,162.27,26.650
2018-01-04 10:00:00,1.845,3.011,6.667,4.901,158.66,26.650
2018-01-04 10:30:00,2.076,3.492,7.407,5.115,169.12,26.650
2018-01-04 11:00:00,1.979,3.577,6.452,5.292,165.25,26.650
2018-01-04 11:30:00,2.086,3.479,7.143,5.377,166.57,26.650
2018-01-04 12:00:00,1.907,2.800,6.667,5.175,159.89,26.650
2018-01-04 12:30:00,2.114,3.011,6.897,5.445,159.19,26.650
2018-01-04 13:00:00,1.891,3.717,6.897,5.127,171.06,26.650
2018-01-04 13:30:00,2.067,3.497,6.897,5.114,169.83,26.740
2018-01-04 14:00:00,1.983,3.065,6.452,5.313,165.78,26.740
2018-01-04 14:30:00,2.167,3.369,7.143,5.431,171.94,26.740
2018-01-04 15:00:00,2.075,3.556,7.407,5.326,164.55,26.840
2018-01-04 15:30:00,2.317,4.006,7.143,5.575,168.95,26.790
2018-01-04 16:00:00,2.221,4.328,7.407,5.502,176.33,26.890
2018-01-04 16:30:00,2.393,4.636,7.692,5.852,168.86,26.890
2018-01-04 17:00:00,2.100,3.858,7.143,5.324,166.40,26.840
2018-01-04 17:30:00,2.183,3.370,7.692,5.574,168.51,26.790
2018-01-04 18:00:00,2.189,3.508,7.407,5.460,169.47,26.700
2018-01-04 18:30:00,2.131,3.882,7.407,5.657,171.94,26.700
2018-01-04 19:00:00,1.971,3.606,8.000,5.503,174.31,26.740
2018-01-04 19:30:00,2.004,3.208,7.407,5.447,173.25,26.740
2018-01-04 20:00:00,2.081,3.160,8.000,5.727,171.94,26.740
2018-01-04 20:30:00,2.230,3.530,8.696,5.923,174.92,26.700
2018-01-04 21:00:00,2.123,4.209,8.696,5.820,167.80,26.650
2018-01-04 21:30:00,1.915,3.117,8.696,5.573,167.45,26.650
2018-01-04 22:00:00,1.819,3.133,8.696,5.879,175.80,26.550
2018-01-04 22:30:00,1.917,3.197,8.333,5.791,180.20,26.550
2018-01-04 23:00:00,1.797,2.610,8.333,5.871,172.11,26.600
2018-01-04 23:30:00,1.930,3.079,8.333,6.022,177.39,26.600
2018-01-05 00:00:00,1.872,3.306,8.333,6.117,176.16,26.550
2018-01-05 00:30:00,1.858,2.993,8.333,6.198,169.03,26.510
2018-01-05 01:00:00,1.807,2.574,8.333,6.295,167.10,26.510
2018-01-05 01:30:00,1.752,2.958,8.000,6.125,172.99,26.410
2018-01-05 02:00:00,1.726,3.006,8.333,5.821,157.08,26.360
2018-01-05 02:30:00,1.808,3.053,7.692,6.036,163.41,26.270
2018-01-05 03:00:00,1.680,2.795,8.333,5.994,158.84,26.220
2018-01-05 03:30:00,1.600,3.159,8.000,5.769,149.96,26.170
2018-01-05 04:00:00,1.494,2.630,7.407,5.619,157.61,26.130
2018-01-05 04:30:00,1.583,2.808,9.091,5.699,139.14,26.130
2018-01-05 05:00:00,1.463,2.387,8.000,5.538,153.83,26.130
2018-01-05 05:30:00,1.377,2.276,7.692,5.369,156.99,26.030
2018-01-05 06:00:00,1.435,2.450,8.000,5.424,160.33,26.030
2018-01-05 06:30:00,1.388,2.440,7.692,5.404,164.38,26.030
2018-01-05 07:00:00,1.356,2.123,7.143,5.064,164.73,26.030
2018-01-05 07:30:00,1.270,2.192,8.333,4.976,155.94,26.030
2018-01-05 08:00:00,1.277,2.238,6.897,4.784,156.55,26.030
2018-01-05 08:30:00,1.241,2.172,7.143,4.916,149.17,26.220
2018-01-05 09:00:00,1.304,2.057,7.143,4.863,150.05,26.360
2018-01-05 09:30:00,1.204,2.544,8.696,4.733,149.52,26.410
2018-01-05 10:00:00,1.269,2.368,8.333,4.698,157.61,26.460
2018-01-05 10:30:00,1.283,2.090,8.696,4.703,151.36,26.460
2018-01-05 11:00:00,1.208,1.948,8.696,4.809,154.35,26.410
2018-01-05 11:30:00,1.307,2.650,8.000,4.973,162.88,26.510
2018-01-05 12:00:00,1.304,2.330,9.091,5.344,147.50,26.650
2018-01-05 12:30:00,1.160,2.005,6.667,5.016,145.91,26.650
2018-01-05 13:00:00,1.240,1.960,8.333,5.143,144.68,26.650
2018-01-05 13:30:00,1.117,1.836,8.696,4.957,160.07,26.740
2018-01-05 14:00:00,1.084,1.873,8.333,5.099,166.92,26.840
2018-01-05 14:30:00,1.200,2.445,8.333,5.240,165.69,27.030
2018-01-05 15:00:00,1.349,2.148,8.333,5.367,176.42,27.130
2018-01-05 15:30:00,1.234,2.309,8.333,5.154,162.62,27.130
2018-01-05 16:00:00,1.248,2.349,8.696,5.000,163.14,27.130
2018-01-05 16:30:00,1.340,2.389,7.692,5.178,152.42,27.130
2018-01-05 17:00:00,1.351,2.325,7.692,5.118,158.49,27.130
2018-01-05 17:30:00,1.260,1.915,7.692,5.132,161.56,27.080
2018-01-05 18:00:00,1.281,2.317,7.692,5.240,167.72,27.080
2018-01-05 18:30:00,1.226,2.187,7.692,5.030,168.95,27.030
2018-01-05 19:00:00,1.222,1.994,6.250,5.154,158.31,27.030
2018-01-05 19:30:00,1.243,1.944,7.143,5.263,165.43,26.980
2018-01-05 20:00:00,1.236,2.244,7.407,5.297,136.24,27.030
2018-01-05 20:30:00,1.196,2.042,8.333,5.535,154.44,26.980
2018-01-05 21:00:00,1.158,2.128,8.333,5.261,135.63,26.890
2018-01-05 21:30:00,1.219,2.428,7.407,5.706,155.85,26.650
2018-01-05 22:00:00,1.076,1.708,8.333,5.323,120.95,26.650
2018-01-05 22:30:00,1.204,1.885,8.333,5.768,125.43,26.740
2018-01-05 23:00:00,1.244,1.960,8.333,5.828,145.56,26.650
2018-01-05 23:30:00,1.236,1.860,8.696,5.836,139.58,26.600
2018-01-06 00:00:00,1.331,2.048,8.696,5.870,136.24,26.510
2018-01-06 00:30:00,1.290,2.466,8.696,5.789,143.89,26.460
2018-01-06 01:00:00,1.221,2.115,8.333,5.399,139.32,26.360
2018-01-06 01:30:00,1.394,2.250,8.696,5.933,143.63,26.460
2018-01-06 02:00:00,1.285,2.050,8.333,5.886,141.87,26.460
2018-01-06 02:30:00,1.189,2.015,8.333,5.524,137.47,26.360
2018-01-06 03:00:00,1.162,1.838,9.091,5.676,145.39,26.360
2018-01-06 03:30:00,1.159,1.907,8.000,5.450,145.03,26.320
2018-01-06 04:00:00,1.086,2.102,8.333,5.320,140.73,26.270
2018-01-06 04:30:00,1.185,2.127,8.000,5.565,133.25,26.270
2018-01-06 05:00:00,1.099,1.976,8.000,5.350,135.45,26.270
2018-01-06 05:30:00,1.213,1.846,7.407,5.642,143.19,26.320
2018-01-06 06:00:00,1.097,1.900,7.692,5.350,143.98,26.270
2018-01-06 06:30:00,1.130,1.828,8.333,5.398,137.47,26.270
2018-01-06 07:00:00,1.021,1.995,8.000,5.249,148.38,26.270
2018-01-06 07:30:00,1.081,1.703,8.000,5.330,139.58,26.320
2018-01-06 08:00:00,1.083,2.120,7.692,5.118,148.64,26.320
2018-01-06 08:30:00,1.047,1.657,7.407,5.115,152.24,26.360
2018-01-06 09:00:00,1.082,1.903,7.692,4.826,140.90,26.360
2018-01-06 09:30:00,1.060,1.775,7.143,4.747,147.67,26.410
2018-01-06 10:00:00,1.003,1.885,6.667,4.817,156.64,26.410
2018-01-06 10:30:00,1.037,2.026,8.333,4.948,150.22,26.460
2018-01-06 11:00:00,1.026,1.702,7.692,4.928,149.25,26.510
2018-01-06 11:30:00,1.033,1.708,8.000,5.110,150.13,26.550
2018-01-06 12:00:00,0.927,1.520,7.407,5.017,147.85,26.600
2018-01-06 12:30:00,0.998,1.821,7.692,5.175,141.69,26.650
2018-01-06 13:00:00,0.980,1.549,7.692,5.003,153.74,26.740
2018-01-06 13:30:00,1.046,1.639,8.696,5.340,150.40,26.790
2018-01-06 14:00:00,1.043,1.996,7.407,5.378,147.94,26.890
2018-01-06 14:30:00,1.002,1.664,8.000,5.122,151.98,26.890
2018-01-06 15:00:00,1.037,1.735,8.333,5.166,157.87,26.930
2018-01-06 15:30:00,1.023,1.769,8.000,5.364,150.75,26.890
2018-01-06 16:00:00,0.998,1.551,8.000,5.105,155.50,26.890
2018-01-06 16:30:00,0.994,1.521,8.333,4.878,164.02,26.790
2018-01-06 17:00:00,0.994,1.680,8.333,4.924,158.75,26.650
2018-01-06 17:30:00,1.009,1.829,8.000,5.087,160.16,26.600
2018-01-06 18:00:00,1.053,2.011,7.692,5.135,169.47,26.460
2018-01-06 18:30:00,1.045,1.608,7.692,4.958,164.02,26.220
2018-01-06 19:00:00,0.910,1.423,7.692,4.742,176.33,25.940
2018-01-06 19:30:00,0.941,1.842,8.333,4.741,173.96,25.940
2018-01-06 20:00:00,0.993,1.746,7.143,4.796,162.97,26.030
2018-01-06 20:30:00,1.005,1.739,7.692,4.997,177.91,26.030
2018-01-06 21:00:00,1.007,1.803,7.692,5.104,157.17,26.130
2018-01-06 21:30:00,1.019,2.050,7.692,4.745,175.10,26.030
2018-01-06 22:00:00,1.012,1.614,7.692,5.032,154.97,26.030
2018-01-06 22:30:00,1.058,2.115,7.692,5.199,137.74,26.080
2018-01-06 23:00:00,0.980,1.680,8.000,4.776,152.07,26.170
2018-01-06 23:30:00,1.035,1.598,7.692,5.227,159.89,26.220
2018-01-07 00:00:00,1.004,1.697,7.407,5.241,162.44,26.220
2018-01-07 00:30:00,0.958,1.543,8.000,5.373,163.50,26.220
2018-01-07 01:00:00,1.012,1.920,7.407,5.462,162.62,26.130
2018-01-07 01:30:00,0.929,1.516,7.143,5.529,153.03,26.170
2018-01-07 02:00:00,0.971,1.554,8.333,5.544,154.71,26.170
2018-01-07 02:30:00,0.927,1.772,7.407,5.588,158.40,26.170
2018-01-07 03:00:00,0.932,1.585,9.524,5.754,150.40,26.170
2018-01-07 03:30:00,0.875,1.503,10.526,5.602,139.76,26.220
2018-01-07 04:00:00,0.869,1.414,7.143,5.732,144.60,26.170
2018-01-07 04:30:00,0.826,1.377,7.143,5.237,139.67,26.080
2018-01-07 05:00:00,0.845,1.312,6.897,5.597,141.69,26.080
2018-01-07 05:30:00,0.815,1.443,7.692,5.839,149.08,26.130
2018-01-07 06:00:00,0.807,1.365,7.407,5.521,148.73,26.130
2018-01-07 06:30:00,0.827,1.472,7.143,5.593,145.56,26.170
2018-01-07 07:00:00,0.812,1.386,7.692,5.666,140.02,26.170
2018-01-07 07:30:00,0.779,1.340,7.692,5.486,147.06,26.270
2018-01-07 08:00:00,0.801,1.415,8.333,5.649,142.92,26.270
2018-01-07 08:30:00,0.791,1.220,8.333,5.430,140.20,26.930
2018-01-07 09:00:00,0.776,1.190,8.000,5.224,152.16,26.980
2018-01-07 09:30:00,0.783,1.258,7.143,5.398,161.03,27.220
2018-01-07 10:00:00,0.834,1.519,7.407,5.540,151.63,27.660
2018-01-07 10:30:00,0.765,1.235,8.000,5.542,146.44,27.510
2018-01-07 11:00:00,0.814,1.681,7.407,5.628,148.81,28.480
2018-01-07 11:30:00,0.769,1.299,7.692,5.756,144.68,27.800
2018-01-07 12:00:00,0.777,1.469,11.111,5.450,135.10,27.410
2018-01-07 12:30:00,0.817,1.339,11.111,5.810,147.50,27.170
2018-01-07 13:00:00,0.773,1.207,11.111,5.353,148.99,27.080
2018-01-07 13:30:00,0.760,1.305,11.111,5.132,135.01,26.890
2018-01-07 14:00:00,0.852,1.560,10.526,5.283,134.22,26.890
2018-01-07 14:30:00,0.779,1.407,12.500,4.790,126.22,27.130
2018-01-07 15:00:00,0.830,1.409,11.111,4.943,131.85,27.080
2018-01-07 15:30:00,0.834,1.585,11.765,4.697,135.98,27.030
2018-01-07 16:00:00,0.872,1.522,11.111,4.761,141.61,26.930
2018-01-07 16:30:00,0.801,1.392,11.111,4.282,133.61,26.890
2018-01-07 17:00:00,0.801,1.561,10.526,4.488,134.92,26.790
2018-01-07 17:30:00,0.794,1.472,10.526,4.188,125.52,26.930
2018-01-07 18:00:00,0.868,1.704,8.696,4.409,136.24,26.890
2018-01-07 18:30:00,0.863,1.615,10.526,4.343,125.43,26.840
2018-01-07 19:00:00,0.759,1.336,11.111,3.844,133.34,26.740
2018-01-07 19:30:00,0.822,1.348,10.526,4.073,137.39,26.700
2018-01-07 20:00:00,0.796,1.384,10.526,3.666,140.38,26.650
2018-01-07 20:30:00,0.786,1.410,11.111,3.783,131.32,26.650
2018-01-07 21:00:00,0.784,1.560,10.526,3.429,140.46,26.650
2018-01-07 21:30:00,0.826,1.329,10.000,3.588,120.51,26.650
2018-01-07 22:00:00,0.797,1.364,11.111,3.633,122.71,26.650
2018-01-07 22:30:00,0.838,1.515,10.526,3.634,132.81,26.650
2018-01-07 23:00:00,0.793,1.530,11.111,3.528,118.22,26.650
2018-01-07 23:30:00,0.837,1.419,10.526,3.700,130.27,26.700
2018-01-08 00:00:00,0.841,1.463,10.526,3.671,125.25,26.740
2018-01-08 00:30:00,0.839,1.779,13.333,3.553,138.53,26.650
2018-01-08 01:00:00,0.871,1.509,10.000,3.783,140.81,26.650
2018-01-08 01:30:00,0.849,1.478,10.526,3.788,146.71,26.650
2018-01-08 02:00:00,0.854,1.531,13.333,3.599,125.43,26.650
2018-01-08 02:30:00,0.817,1.360,10.526,3.553,121.12,26.650
2018-01-08 03:00:00,0.860,1.498,12.500,3.781,130.71,26.600
2018-01-08 03:30:00,0.901,1.691,10.000,4.074,143.28,26.650
2018-01-08 04:00:00,0.868,1.587,10.000,3.607,135.10,26.650
2018-01-08 04:30:00,0.902,1.862,10.000,3.999,140.73,26.650
2018-01-08 05:00:00,0.851,1.459,10.000,3.949,143.63,26.650
2018-01-08 05:30:00,0.796,1.358,9.524,3.718,131.14,26.600
2018-01-08 06:00:00,0.850,1.488,9.091,4.120,128.68,26.600
2018-01-08 06:30:00,0.811,1.563,13.333,3.985,135.28,26.650
2018-01-08 07:00:00,0.789,1.578,9.524,4.140,135.45,26.650
2018-01-08 07:30:00,0.710,1.280,10.000,4.133,132.99,26.650
2018-01-08 08:00:00,0.717,1.220,9.524,4.063,142.13,26.650
2018-01-08 08:30:00,0.720,1.172,9.524,4.561,132.11,26.650
2018-01-08 09:00:00,0.726,1.138,9.091,4.613,125.08,26.790
2018-01-08 09:30:00,0.753,1.358,9.524,5.228,124.99,27.080
2018-01-08 10:00:00,0.693,1.214,9.524,4.684,125.43,27.030
2018-01-08 10:30:00,0.751,1.258,9.091,5.532,125.08,27.080
2018-01-08 11:00:00,0.679,1.032,9.524,4.766,127.63,27.270
2018-01-08 11:30:00,0.734,1.269,9.524,4.526,127.01,27.270
2018-01-08 12:00:00,0.726,1.240,9.524,4.645,127.01,27.170
2018-01-08 12:30:00,0.707,1.144,11.111,4.774,128.16,27.220
2018-01-08 13:00:00,0.672,1.120,9.091,5.094,127.89,27.320
2018-01-08 13:30:00,0.707,1.269,11.111,4.332,123.94,27.410
2018-01-08 14:00:00,0.768,1.378,8.696,3.926,123.58,27.370
2018-01-08 14:30:00,0.723,1.303,11.111,3.664,121.12,27.370
2018-01-08 15:00:00,0.779,1.249,11.111,3.576,127.01,27.170
2018-01-08 15:30:00,0.753,1.477,8.696,3.384,118.57,27.170
2018-01-08 16:00:00,0.813,1.299,9.524,3.413,111.80,27.130
2018-01-08 16:30:00,0.821,1.621,10.526,3.201,113.03,27.080
2018-01-08 17:00:00,0.877,1.536,11.111,3.247,128.95,27.080
2018-01-08 17:30:00,0.922,1.610,9.091,3.365,106.79,27.030
2018-01-08 18:00:00,0.866,1.468,10.000,3.262,104.24,26.930
2018-01-08 18:30:00,0.917,1.700,10.526,3.295,117.08,26.890
2018-01-08 19:00:00,0.920,1.507,10.526,3.297,119.72,26.790
2018-01-08 19:30:00,0.931,1.555,10.000,3.264,111.98,26.740
